Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HY,AY,HR,AR,Season,home_card_pts,away_card_pts
2016-04-29,Birmingham,Middlesbrough,S Hooper,2.0,2.0,D,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-04-30,Rotherham,Blackburn,S Martin,0.0,1.0,A,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-04-30,Bolton,Hull,G Scott,1.0,0.0,H,2.0,2.0,0.0,0.0,2015/16,2.0,2.0
2016-04-30,Brentford,Fulham,M Haywood,3.0,0.0,H,1.0,0.0,0.0,0.0,2015/16,1.0,0.0
2016-04-30,Bristol City,Huddersfield,F Graham,4.0,0.0,H,0.0,3.0,0.0,0.0,2015/16,0.0,3.0
2016-04-30,Ipswich,Milton Keynes Dons,K Stroud,3.0,2.0,H,1.0,1.0,0.0,0.0,2015/16,1.0,1.0
2016-04-30,Leeds,Charlton,K Hill,1.0,2.0,A,0.0,2.0,0.0,0.0,2015/16,0.0,2.0
2016-04-30,Nott'm Forest,Wolves,I Williamson,1.0,1.0,D,3.0,0.0,0.0,0.0,2015/16,3.0,0.0
2016-04-30,Reading,Preston,D Deadman,1.0,2.0,A,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-04-30,Sheffield Weds,Cardiff,P Tierney,3.0,0.0,H,1.0,3.0,0.0,0.0,2015/16,1.0,3.0
2016-05-02,Burnley,QPR,J Moss,1.0,0.0,H,0.0,2.0,0.0,0.0,2015/16,0.0,2.0
2016-05-02,Brighton,Derby,R Madley,1.0,1.0,D,0.0,3.0,1.0,0.0,2015/16,2.0,3.0
2016-05-07,Wolves,Sheffield Weds,D Bond,2.0,1.0,H,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-05-07,Preston,Leeds,B Malone,1.0,1.0,D,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-05-07,Milton Keynes Dons,Nott'm Forest,S Martin,1.0,2.0,A,0.0,1.0,0.0,1.0,2015/16,0.0,3.0
2016-05-07,Middlesbrough,Brighton,M Dean,1.0,1.0,D,0.0,3.0,0.0,1.0,2015/16,0.0,5.0
2016-05-07,Hull,Rotherham,S Duncan,5.0,1.0,H,0.0,1.0,0.0,0.0,2015/16,0.0,1.0
2016-05-07,QPR,Bristol City,J Simpson,1.0,0.0,H,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-05-07,Fulham,Bolton,O Langford,1.0,0.0,H,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-05-07,Derby,Ipswich,T Robinson,0.0,1.0,A,2.0,2.0,0.0,0.0,2015/16,2.0,2.0
2016-05-07,Charlton,Burnley,R East,0.0,3.0,A,1.0,1.0,0.0,0.0,2015/16,1.0,1.0
2016-05-07,Cardiff,Birmingham,P Bankes,1.0,1.0,D,4.0,2.0,0.0,0.0,2015/16,4.0,2.0
2016-05-07,Blackburn,Reading,A Madley,3.0,1.0,H,0.0,0.0,0.0,0.0,2015/16,0.0,0.0
2016-05-07,Huddersfield,Brentford,D Whitestone,1.0,5.0,A,1.0,3.0,0.0,0.0,2015/16,1.0,3.0
2016-08-05,Fulham,Newcastle,S Hooper,1.0,0.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-08-06,Reading,Preston,A Davies,1.0,0.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-08-06,Ipswich,Barnsley,K Stroud,4.0,2.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-08-06,Huddersfield,Brentford,G Eltringham,2.0,1.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-06,Blackburn,Norwich,T Harrington,1.0,4.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-08-06,Bristol City,Wigan,J Adcock,2.0,1.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-08-06,Birmingham,Cardiff,T Robinson,0.0,0.0,D,1.0,0.0,0.0,0.0,2016/17,1.0,0.0
2016-08-06,Rotherham,Wolves,S Duncan,2.0,2.0,D,2.0,1.0,0.0,1.0,2016/17,2.0,3.0
2016-08-06,Derby,Brighton,J Simpson,0.0,0.0,D,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-08-06,Nott'm Forest,Burton,A Woolmer,4.0,3.0,H,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-08-07,Sheffield Weds,Aston Villa,S Martin,1.0,0.0,H,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-08-07,QPR,Leeds,O Langford,3.0,0.0,H,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-08-12,Brighton,Nott'm Forest,A Madley,3.0,0.0,H,3.0,4.0,0.0,0.0,2016/17,3.0,4.0
2016-08-13,Aston Villa,Rotherham,K Stroud,3.0,0.0,H,4.0,2.0,0.0,0.0,2016/17,4.0,2.0
2016-08-13,Barnsley,Derby,T Harrington,2.0,0.0,H,3.0,4.0,0.0,0.0,2016/17,3.0,4.0
2016-08-13,Brentford,Ipswich,S Martin,2.0,0.0,H,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-08-13,Burton,Bristol City,D Coote,1.0,2.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-13,Leeds,Birmingham,P Tierney,1.0,2.0,A,1.0,5.0,0.0,0.0,2016/17,1.0,5.0
2016-08-13,Newcastle,Huddersfield,O Langford,1.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-08-13,Norwich,Sheffield Weds,A Woolmer,0.0,0.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-13,Preston,Fulham,J Adcock,1.0,2.0,A,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-08-13,Wigan,Blackburn,G Scott,3.0,0.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-08-13,Wolves,Reading,D Bond,2.0,0.0,H,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-08-14,Cardiff,QPR,J Linington,0.0,2.0,A,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-08-16,Wigan,Birmingham,J Simpson,1.0,1.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-08-16,Preston,Derby,D Coote,0.0,1.0,A,1.0,0.0,0.0,0.0,2016/17,1.0,0.0
2016-08-16,Norwich,Bristol City,S Attwell,1.0,0.0,H,2.0,0.0,0.0,0.0,2016/17,2.0,0.0
2016-08-16,Leeds,Fulham,C Kavanagh,1.0,1.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-16,Wolves,Ipswich,P Bankes,0.0,0.0,D,2.0,5.0,0.0,0.0,2016/17,2.0,5.0
2016-08-16,Brighton,Rotherham,S Hooper,3.0,0.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-08-16,Brentford,Nott'm Forest,T Robinson,1.0,0.0,H,3.0,2.0,0.0,1.0,2016/17,3.0,4.0
2016-08-16,Aston Villa,Huddersfield,S Duncan,1.0,1.0,D,3.0,1.0,0.0,0.0,2016/17,3.0,1.0
2016-08-16,Burton,Sheffield Weds,N Swarbrick,3.0,1.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-17,Newcastle,Reading,A Madley,4.0,1.0,H,1.0,5.0,0.0,0.0,2016/17,1.0,5.0
2016-08-17,Cardiff,Blackburn,A Davies,2.0,1.0,H,1.0,1.0,0.0,1.0,2016/17,1.0,3.0
2016-08-17,Barnsley,QPR,D Bond,3.0,2.0,H,1.0,1.0,0.0,1.0,2016/17,1.0,3.0
2016-08-20,Sheffield Weds,Leeds,S Hooper,0.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-08-20,Rotherham,Brentford,J Adcock,1.0,0.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-20,QPR,Preston,A Madley,0.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-08-20,Nott'm Forest,Wigan,J Linington,4.0,3.0,H,4.0,4.0,0.0,0.0,2016/17,4.0,4.0
2016-08-20,Huddersfield,Barnsley,C Kavanagh,2.0,1.0,H,4.0,2.0,0.0,0.0,2016/17,4.0,2.0
2016-08-20,Reading,Brighton,M Jones,2.0,2.0,D,2.0,2.0,1.0,0.0,2016/17,4.0,2.0
2016-08-20,Derby,Aston Villa,P Tierney,0.0,0.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-08-20,Bristol City,Newcastle,T Harrington,0.0,1.0,A,3.0,0.0,0.0,0.0,2016/17,3.0,0.0
2016-08-20,Blackburn,Burton,P Bankes,2.0,2.0,D,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-08-20,Birmingham,Wolves,K Stroud,1.0,3.0,A,1.0,1.0,1.0,0.0,2016/17,3.0,1.0
2016-08-20,Fulham,Cardiff,J Simpson,2.0,2.0,D,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-08-21,Ipswich,Norwich,D Coote,1.0,1.0,D,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-08-26,Burton,Derby,A Davies,1.0,0.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-27,Ipswich,Preston,T Robinson,1.0,0.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-27,Wigan,QPR,C Kavanagh,0.0,1.0,A,4.0,3.0,0.0,0.0,2016/17,4.0,3.0
2016-08-27,Nott'm Forest,Leeds,G Eltringham,3.0,1.0,H,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-08-27,Newcastle,Brighton,K Stroud,2.0,0.0,H,4.0,1.0,0.0,1.0,2016/17,4.0,3.0
2016-08-27,Cardiff,Reading,A Woolmer,0.0,1.0,A,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-08-27,Huddersfield,Wolves,S Martin,1.0,0.0,H,3.0,2.0,0.0,0.0,2016/17,3.0,2.0
2016-08-27,Brentford,Sheffield Weds,P Bankes,1.0,1.0,D,2.0,0.0,1.0,1.0,2016/17,4.0,2.0
2016-08-27,Blackburn,Fulham,S Duncan,0.0,1.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-27,Birmingham,Norwich,D Bond,3.0,0.0,H,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-08-27,Barnsley,Rotherham,G Scott,4.0,0.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-08-27,Bristol City,Aston Villa,J Linington,3.0,1.0,H,1.0,7.0,0.0,0.0,2016/17,1.0,7.0
2016-09-09,Reading,Ipswich,J Simpson,2.0,1.0,H,5.0,4.0,0.0,0.0,2016/17,5.0,4.0
2016-09-10,Norwich,Cardiff,O Langford,3.0,2.0,H,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-09-10,Wolves,Burton,J Adcock,1.0,1.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-09-10,Sheffield Weds,Wigan,D Coote,2.0,1.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-09-10,Rotherham,Bristol City,A Madley,2.0,2.0,D,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-09-10,QPR,Blackburn,K Stroud,1.0,1.0,D,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-09-10,Fulham,Birmingham,T Harrington,0.0,1.0,A,1.0,3.0,1.0,0.0,2016/17,3.0,3.0
2016-09-10,Leeds,Huddersfield,R East,0.0,1.0,A,1.0,5.0,0.0,0.0,2016/17,1.0,5.0
2016-09-10,Derby,Newcastle,J Linington,0.0,2.0,A,0.0,3.0,0.0,0.0,2016/17,0.0,3.0
2016-09-10,Brighton,Brentford,S Duncan,0.0,2.0,A,5.0,2.0,0.0,0.0,2016/17,5.0,2.0
2016-09-10,Preston,Barnsley,G Eltringham,1.0,2.0,A,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-09-11,Aston Villa,Nott'm Forest,S Hooper,2.0,2.0,D,3.0,5.0,0.0,1.0,2016/17,3.0,7.0
2016-09-13,Sheffield Weds,Bristol City,D Bond,3.0,2.0,H,1.0,1.0,1.0,1.0,2016/17,3.0,3.0
2016-09-13,QPR,Newcastle,A Davies,0.0,6.0,A,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-09-13,Wolves,Barnsley,A Madley,0.0,4.0,A,0.0,3.0,0.0,0.0,2016/17,0.0,3.0
2016-09-13,Preston,Cardiff,S Martin,3.0,0.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-09-13,Reading,Birmingham,C Kavanagh,0.0,0.0,D,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-09-13,Leeds,Blackburn,D Adcock,2.0,1.0,H,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-09-13,Fulham,Burton,T Robinson,1.0,1.0,D,2.0,4.0,0.0,0.0,2016/17,2.0,4.0
2016-09-13,Derby,Ipswich,S Attwell,0.0,1.0,A,0.0,4.0,0.0,0.0,2016/17,0.0,4.0
2016-09-13,Brighton,Huddersfield,A Woolmer,1.0,0.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-09-13,Norwich,Wigan,K Stroud,2.0,1.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-09-14,Aston Villa,Brentford,J Simpson,1.0,1.0,D,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-09-14,Rotherham,Nott'm Forest,P Bankes,2.0,2.0,D,2.0,3.0,1.0,0.0,2016/17,4.0,3.0
2016-09-17,Wigan,Fulham,S Martin,0.0,0.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-09-17,Nott'm Forest,Norwich,C Kavanagh,1.0,2.0,A,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-09-17,Newcastle,Wolves,T Robinson,0.0,2.0,A,3.0,5.0,1.0,0.0,2016/17,5.0,5.0
2016-09-17,Ipswich,Aston Villa,T Harrington,0.0,0.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-09-17,Huddersfield,QPR,S Hooper,2.0,1.0,H,2.0,4.0,0.0,0.0,2016/17,2.0,4.0
2016-09-17,Cardiff,Leeds,G Scott,0.0,2.0,A,0.0,3.0,0.0,0.0,2016/17,0.0,3.0
2016-09-17,Burton,Brighton,G Eltringham,0.0,1.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-09-17,Brentford,Preston,K Stroud,5.0,0.0,H,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-09-17,Blackburn,Rotherham,D Bond,4.0,2.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-09-17,Birmingham,Sheffield Weds,S Duncan,2.0,1.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-09-17,Barnsley,Reading,D Coote,1.0,2.0,A,3.0,4.0,0.0,1.0,2016/17,3.0,6.0
2016-09-17,Bristol City,Derby,A Woolmer,1.0,1.0,D,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-09-23,Preston,Wigan,O Langford,1.0,0.0,H,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-09-24,Wolves,Brentford,A Davies,3.0,1.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-09-24,Sheffield Weds,Nott'm Forest,K Friend,2.0,1.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-09-24,Rotherham,Cardiff,D Coote,1.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-09-24,Reading,Huddersfield,J Linington,1.0,0.0,H,2.0,4.0,0.0,1.0,2016/17,2.0,6.0
2016-09-24,QPR,Birmingham,P Tierney,1.0,1.0,D,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-09-24,Fulham,Bristol City,P Bankes,0.0,4.0,A,2.0,2.0,1.0,0.0,2016/17,4.0,2.0
2016-09-24,Leeds,Ipswich,S Martin,1.0,0.0,H,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-09-24,Derby,Blackburn,A Madley,1.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-09-24,Brighton,Barnsley,T Robinson,2.0,0.0,H,3.0,2.0,0.0,0.0,2016/17,3.0,2.0
2016-09-24,Aston Villa,Newcastle,C Kavanagh,1.0,1.0,D,3.0,1.0,0.0,0.0,2016/17,3.0,1.0
2016-09-24,Norwich,Burton,J Simpson,3.0,1.0,H,2.0,2.0,0.0,1.0,2016/17,2.0,4.0
2016-09-27,Wigan,Wolves,T Harrington,2.0,1.0,H,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-09-27,Nott'm Forest,Fulham,D Bond,1.0,1.0,D,2.0,0.0,0.0,0.0,2016/17,2.0,0.0
2016-09-27,Ipswich,Brighton,A Davies,0.0,0.0,D,4.0,2.0,0.0,1.0,2016/17,4.0,4.0
2016-09-27,Huddersfield,Rotherham,S Attwell,2.0,1.0,H,3.0,1.0,0.0,0.0,2016/17,3.0,1.0
2016-09-27,Cardiff,Derby,G Eltringham,0.0,2.0,A,1.0,2.0,1.0,0.0,2016/17,3.0,2.0
2016-09-27,Burton,QPR,S Duncan,1.0,1.0,D,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-09-27,Brentford,Reading,O Langford,4.0,1.0,H,4.0,2.0,0.0,0.0,2016/17,4.0,2.0
2016-09-27,Blackburn,Sheffield Weds,S Hooper,0.0,1.0,A,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-09-27,Birmingham,Preston,A Woolmer,2.0,2.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-09-27,Barnsley,Aston Villa,J Adcock,1.0,1.0,D,4.0,3.0,0.0,0.0,2016/17,4.0,3.0
2016-09-27,Bristol City,Leeds,K Stroud,1.0,0.0,H,2.0,4.0,0.0,0.0,2016/17,2.0,4.0
2016-09-28,Newcastle,Norwich,P Bankes,4.0,3.0,H,5.0,5.0,0.0,0.0,2016/17,5.0,5.0
2016-10-01,Preston,Aston Villa,P Bankes,2.0,0.0,H,4.0,4.0,0.0,0.0,2016/17,4.0,4.0
2016-10-01,Wolves,Norwich,G Eltringham,1.0,2.0,A,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-01,Sheffield Weds,Brighton,O Langford,1.0,2.0,A,0.0,4.0,0.0,0.0,2016/17,0.0,4.0
2016-10-01,Rotherham,Newcastle,R East,0.0,1.0,A,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-01,Leeds,Barnsley,S Hooper,2.0,1.0,H,1.0,0.0,0.0,0.0,2016/17,1.0,0.0
2016-10-01,Reading,Derby,T Robinson,1.0,1.0,D,2.0,4.0,0.0,0.0,2016/17,2.0,4.0
2016-10-01,Fulham,QPR,L Mason,1.0,2.0,A,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-10-01,Birmingham,Blackburn,J Linington,1.0,0.0,H,1.0,6.0,0.0,0.0,2016/17,1.0,6.0
2016-10-01,Brentford,Wigan,A Woolmer,0.0,0.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-01,Ipswich,Huddersfield,C Kavanagh,0.0,1.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-01,Burton,Cardiff,A Madley,2.0,0.0,H,1.0,0.0,0.0,0.0,2016/17,1.0,0.0
2016-10-01,Bristol City,Nott'm Forest,S Duncan,2.0,1.0,H,3.0,2.0,0.0,0.0,2016/17,3.0,2.0
2016-10-14,Cardiff,Bristol City,J Linington,2.0,1.0,H,4.0,3.0,0.0,0.0,2016/17,4.0,3.0
2016-10-14,Nott'm Forest,Birmingham,J Simpson,3.0,1.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-10-15,Derby,Leeds,T Harrington,1.0,0.0,H,2.0,0.0,0.0,0.0,2016/17,2.0,0.0
2016-10-15,Aston Villa,Wolves,D Coote,1.0,1.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-15,Barnsley,Fulham,K Stroud,2.0,4.0,A,2.0,3.0,1.0,0.0,2016/17,4.0,3.0
2016-10-15,Blackburn,Ipswich,G Eltringham,0.0,0.0,D,1.0,0.0,0.0,0.0,2016/17,1.0,0.0
2016-10-15,Brighton,Preston,C Pawson,2.0,2.0,D,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-10-15,Newcastle,Brentford,S Hooper,3.0,1.0,H,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-15,Norwich,Rotherham,J Adcock,3.0,1.0,H,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-10-15,QPR,Reading,S Martin,1.0,1.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-15,Wigan,Burton,A Davies,0.0,0.0,D,0.0,3.0,0.0,0.0,2016/17,0.0,3.0
2016-10-16,Huddersfield,Sheffield Weds,G Scott,0.0,1.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-10-18,QPR,Bristol City,A Madley,1.0,0.0,H,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-10-18,Leeds,Wigan,P Bankes,1.0,1.0,D,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-10-18,Reading,Aston Villa,A Woolmer,1.0,2.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-18,Ipswich,Burton,O Langford,2.0,0.0,H,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-10-18,Fulham,Norwich,J Linington,2.0,2.0,D,4.0,3.0,0.0,0.0,2016/17,4.0,3.0
2016-10-18,Brighton,Wolves,K Stroud,1.0,0.0,H,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-10-18,Blackburn,Nott'm Forest,T Robinson,2.0,1.0,H,3.0,1.0,0.0,1.0,2016/17,3.0,3.0
2016-10-18,Birmingham,Rotherham,C Kavanagh,4.0,2.0,H,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-10-18,Barnsley,Newcastle,P Tierney,0.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-10-18,Derby,Brentford,S Duncan,0.0,0.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-19,Cardiff,Sheffield Weds,D Bond,1.0,1.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-19,Preston,Huddersfield,J Simpson,3.0,1.0,H,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-21,Burton,Birmingham,T Robinson,2.0,0.0,H,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-22,Huddersfield,Derby,P Bankes,1.0,0.0,H,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-22,Wolves,Leeds,S Attwell,0.0,1.0,A,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-10-22,Wigan,Brighton,S Hooper,0.0,1.0,A,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-22,Sheffield Weds,QPR,C Kavanagh,1.0,0.0,H,1.0,4.0,0.0,0.0,2016/17,1.0,4.0
2016-10-22,Rotherham,Reading,S Duncan,0.0,1.0,A,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-10-22,Nott'm Forest,Cardiff,A Woolmer,1.0,2.0,A,1.0,1.0,1.0,0.0,2016/17,3.0,1.0
2016-10-22,Bristol City,Blackburn,A Davies,1.0,0.0,H,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-22,Newcastle,Ipswich,J Adcock,3.0,0.0,H,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-22,Brentford,Barnsley,J Linington,0.0,2.0,A,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-10-22,Aston Villa,Fulham,A Madley,1.0,0.0,H,0.0,4.0,0.0,0.0,2016/17,0.0,4.0
2016-10-22,Norwich,Preston,S Martin,0.0,1.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-10-28,QPR,Brentford,J Adcock,0.0,2.0,A,2.0,1.0,0.0,0.0,2016/17,2.0,1.0
2016-10-29,Leeds,Burton,J Simpson,2.0,0.0,H,4.0,2.0,0.0,0.0,2016/17,4.0,2.0
2016-10-29,Ipswich,Rotherham,D Bond,2.0,2.0,D,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-10-29,Preston,Newcastle,C Kavanagh,1.0,2.0,A,3.0,4.0,0.0,0.0,2016/17,3.0,4.0
2016-10-29,Reading,Nott'm Forest,A Davies,2.0,0.0,H,3.0,2.0,0.0,0.0,2016/17,3.0,2.0
2016-10-29,Fulham,Huddersfield,D Coote,5.0,0.0,H,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-10-29,Cardiff,Wigan,O Langford,0.0,1.0,A,0.0,0.0,0.0,0.0,2016/17,0.0,0.0
2016-10-29,Barnsley,Bristol City,G Eltringham,2.0,2.0,D,3.0,3.0,0.0,0.0,2016/17,3.0,3.0
2016-10-29,Derby,Sheffield Weds,J Linington,2.0,0.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-10-29,Brighton,Norwich,A Madley,5.0,0.0,H,1.0,3.0,0.0,0.0,2016/17,1.0,3.0
2016-10-29,Blackburn,Wolves,S Duncan,1.0,1.0,D,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-10-30,Birmingham,Aston Villa,M Dean,1.0,1.0,D,2.0,3.0,0.0,0.0,2016/17,2.0,3.0
2016-11-04,Brentford,Fulham,T Robinson,0.0,2.0,A,3.0,1.0,0.0,0.0,2016/17,3.0,1.0
2016-11-05,Wolves,Derby,P Tierney,2.0,3.0,A,5.0,1.0,0.0,0.0,2016/17,5.0,1.0
2016-11-05,Wigan,Reading,D Coote,0.0,3.0,A,3.0,2.0,0.0,0.0,2016/17,3.0,2.0
2016-11-05,Sheffield Weds,Ipswich,A Madley,1.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-11-05,Rotherham,Preston,A Woolmer,1.0,3.0,A,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-11-05,Nott'm Forest,QPR,K Stroud,1.0,1.0,D,4.0,2.0,1.0,1.0,2016/17,6.0,4.0
2016-11-05,Norwich,Leeds,A Davies,2.0,3.0,A,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-11-05,Huddersfield,Birmingham,S Martin,1.0,1.0,D,0.0,2.0,0.0,0.0,2016/17,0.0,2.0
2016-11-05,Burton,Barnsley,P Bankes,0.0,0.0,D,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-11-05,Bristol City,Brighton,D Bond,0.0,2.0,A,1.0,1.0,0.0,0.0,2016/17,1.0,1.0
2016-11-05,Aston Villa,Blackburn,R East,2.0,1.0,H,2.0,2.0,0.0,0.0,2016/17,2.0,2.0
2016-11-05,Newcastle,Cardiff,T Harrington,2.0,1.0,H,0.0,1.0,0.0,0.0,2016/17,0.0,1.0
2016-11-18,Brighton,Aston Villa,S Martin,1.0,1.0,D,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
2016-11-19,Reading,Burton,K Stroud,3.0,0.0,H,3.0,1.0,0.0,0.0,2016/17,3.0,1.0
2016-11-19,QPR,Norwich,S Duncan,2.0,1.0,H,1.0,3.0,0.0,1.0,2016/17,1.0,5.0
2016-11-19,Preston,Wolves,J Linington,0.0,0.0,D,4.0,4.0,0.0,0.0,2016/17,4.0,4.0
2016-11-19,Ipswich,Nott'm Forest,P Bankes,0.0,2.0,A,1.0,2.0,0.0,0.0,2016/17,1.0,2.0
