round,date,match,selection,side,model_probability,closing_no_vig_probability,probability_edge,closing_odds,expected_value,result,profit
16,2026-06-27,Collingwood Magpies v Richmond Tigers,Collingwood Magpies,home,0.9980000000000001,0.8541392904073586,0.14386070959264152,1.11,0.10778000000000021,W,0.1100000000000001
16,2026-06-27,Collingwood Magpies v Richmond Tigers,Richmond Tigers,away,0.0020000000000000018,0.14586070959264127,-0.14386070959264127,6.5,-0.987,L,-1.0
16,2026-06-27,Port Adelaide Power v Adelaide Crows,Port Adelaide Power,home,0.6772,0.2525252525252525,0.42467474747474754,3.7,1.50564,W,2.7
16,2026-06-27,Port Adelaide Power v Adelaide Crows,Adelaide Crows,away,0.3228,0.7474747474747475,-0.42467474747474754,1.25,-0.5965,L,-1.0
16,2026-06-28,Fremantle Dockers v Gold Coast Suns,Fremantle Dockers,home,0.9833000000000001,0.7922535211267606,0.19104647887323944,1.18,0.16029399999999994,W,0.17999999999999994
16,2026-06-28,Fremantle Dockers v Gold Coast Suns,Gold Coast Suns,away,0.016700000000000048,0.2077464788732394,-0.19104647887323936,4.5,-0.9248499999999997,L,-1.0
16,2026-06-28,North Melbourne Kangaroos v Essendon Bombers,North Melbourne Kangaroos,home,0.986,0.6547619047619047,0.33123809523809533,1.45,0.42969999999999997,W,0.44999999999999996
16,2026-06-28,North Melbourne Kangaroos v Essendon Bombers,Essendon Bombers,away,0.014000000000000014,0.3452380952380952,-0.33123809523809516,2.75,-0.9614999999999999,L,-1.0
17,2026-07-02,Geelong Cats v Brisbane Lions,Geelong Cats,home,0.5263,0.6474820143884892,-0.12118201438848919,1.47,-0.22633900000000007,L,-1.0
17,2026-07-02,Geelong Cats v Brisbane Lions,Brisbane Lions,away,0.47370000000000007,0.35251798561151076,0.1211820143884893,2.7,0.2789900000000003,W,1.7000000000000002
17,2026-07-03,Sydney Swans v Western Bulldogs,Sydney Swans,home,0.46629999999999994,0.660377358490566,-0.19407735849056607,1.44,-0.32852800000000015,W,0.43999999999999995
17,2026-07-03,Sydney Swans v Western Bulldogs,Western Bulldogs,away,0.5337000000000001,0.33962264150943394,0.19407735849056612,2.8,0.49436000000000013,L,-1.0
17,2026-07-03,West Coast Eagles v Adelaide Crows,West Coast Eagles,home,0.5406,0.1956882255389718,0.34491177446102816,4.85,1.6219099999999997,L,-1.0
17,2026-07-03,West Coast Eagles v Adelaide Crows,Adelaide Crows,away,0.45940000000000003,0.8043117744610282,-0.34491177446102816,1.18,-0.457908,W,0.17999999999999994
17,2026-07-04,Gold Coast Suns v Collingwood Magpies,Gold Coast Suns,home,0.3629,0.586734693877551,-0.22383469387755095,1.62,-0.41210199999999997,L,-1.0
17,2026-07-04,Gold Coast Suns v Collingwood Magpies,Collingwood Magpies,away,0.6371,0.413265306122449,0.223834693877551,2.3,0.4653299999999998,W,1.2999999999999998
17,2026-07-04,Greater Western Sydney Giants v Fremantle Dockers,Greater Western Sydney Giants,home,0.2685,0.24418604651162792,0.024313953488372092,3.9,0.047150000000000025,W,2.9
17,2026-07-04,Greater Western Sydney Giants v Fremantle Dockers,Fremantle Dockers,away,0.7315,0.755813953488372,-0.024313953488371953,1.26,-0.07830999999999999,L,-1.0
17,2026-07-04,Hawthorn Hawks v Melbourne Demons,Hawthorn Hawks,home,0.7979,0.6712962962962963,0.12660370370370377,1.42,0.13301800000000008,L,-1.0
17,2026-07-04,Hawthorn Hawks v Melbourne Demons,Melbourne Demons,away,0.20209999999999995,0.32870370370370366,-0.12660370370370372,2.9,-0.4139100000000002,W,1.9
17,2026-07-04,Richmond Tigers v Carlton Blues,Richmond Tigers,home,0.2623,0.1642651296829971,0.09803487031700286,5.8,0.5213399999999999,L,-1.0
17,2026-07-04,Richmond Tigers v Carlton Blues,Carlton Blues,away,0.7377,0.8357348703170028,-0.09803487031700275,1.14,-0.159022,W,0.1399999999999999
17,2026-07-05,Essendon Bombers v St Kilda Saints,Essendon Bombers,home,0.1362,0.22651933701657456,-0.09031933701657457,4.2,-0.42796,L,-1.0
17,2026-07-05,Essendon Bombers v St Kilda Saints,St Kilda Saints,away,0.8638,0.7734806629834253,0.09031933701657469,1.23,0.06247399999999992,W,0.22999999999999998
17,2026-07-05,Port Adelaide Power v North Melbourne Kangaroos,Port Adelaide Power,home,0.7111,0.660377358490566,0.05072264150943395,1.44,0.023984000000000005,W,0.43999999999999995
17,2026-07-05,Port Adelaide Power v North Melbourne Kangaroos,North Melbourne Kangaroos,away,0.28890000000000005,0.33962264150943394,-0.0507226415094339,2.8,-0.19107999999999992,L,-1.0
18,2026-07-09,Fremantle Dockers v Sydney Swans,Fremantle Dockers,home,0.5584,0.6658878504672897,-0.1074878504672897,1.43,-0.201488,W,0.42999999999999994
18,2026-07-09,Fremantle Dockers v Sydney Swans,Sydney Swans,away,0.4416,0.33411214953271023,0.10748785046728976,2.85,0.2585600000000001,L,-1.0
18,2026-07-10,Collingwood Magpies v North Melbourne Kangaroos,Collingwood Magpies,home,0.733,0.683371298405467,0.04962870159453303,1.39,0.018869999999999942,W,0.3899999999999999
18,2026-07-10,Collingwood Magpies v North Melbourne Kangaroos,North Melbourne Kangaroos,away,0.267,0.316628701594533,-0.049628701594532976,3.0,-0.19899999999999995,L,-1.0
