game_id,season,week,gameday,home_team,away_team,home_score,away_score,schedule_away_spread,total_line,home_rest,away_rest,roof,surface,div_game,spread_line,home_games_in_ewma,home_off_epa,home_off_pass_epa,home_off_rush_epa,home_off_success_rate,home_off_pass_success,home_off_rush_success,home_off_early_down_epa,home_off_explosive_rate,home_off_sack_rate,home_def_epa,home_def_pass_epa,home_def_rush_epa,home_def_success_rate,home_def_pass_success,home_def_rush_success,home_def_early_down_epa,home_def_explosive_rate,home_def_sack_rate,away_games_in_ewma,away_off_epa,away_off_pass_epa,away_off_rush_epa,away_off_success_rate,away_off_pass_success,away_off_rush_success,away_off_early_down_epa,away_off_explosive_rate,away_off_sack_rate,away_def_epa,away_def_pass_epa,away_def_rush_epa,away_def_success_rate,away_def_pass_success,away_def_rush_success,away_def_early_down_epa,away_def_explosive_rate,away_def_sack_rate,margin,total,stats_through_week,feature_timing_rule,dynamic_kickoff_rule,onside_anytime_when_trailing,kickoff_touchback_to_35,regular_season_ot_both_possess,onside_2026_alignment_rule,diff_off_epa,diff_off_pass_epa,diff_off_rush_epa,diff_off_success_rate,diff_off_pass_success,diff_off_rush_success,diff_off_early_down_epa,diff_off_explosive_rate,diff_off_sack_rate,diff_def_epa,diff_def_pass_epa,diff_def_rush_epa,diff_def_success_rate,diff_def_pass_success,diff_def_rush_success,diff_def_early_down_epa,diff_def_explosive_rate,diff_def_sack_rate,h2h_home_close,h2h_away_close,spread_home_close,total_line_close,spread_home_open,total_line_open,h2h_home_open,h2h_away_open
2024_17_CAR_TB,2024,17,2024-12-29,TB,CAR,48.0,14.0,9.5,47.5,7,7,outdoors,grass,1,-9.5,24,0.08842261177176382,0.14471050617645137,0.05180818585595208,0.4269022944119032,0.4457359127049996,0.41064752860472375,0.07937462632077655,0.05793049489192682,0.03463357855686252,-0.017359661760666355,0.0584976634837195,-0.13401827813568779,0.3864682735326646,0.4146798976177128,0.33316091536227466,-0.025844130607083144,0.05500448209956395,0.03730384133186721,23,-0.05914889575043225,-0.12290369781558022,-0.0013866115577898241,0.36162748110263304,0.3388185491766313,0.3847049745571041,-0.06879245494347522,0.04942793701730811,0.03664760728505144,0.10783548116103285,0.08676220123992014,0.13388470156905352,0.43471107936099973,0.40478881671869754,0.4618257141306504,0.11641679600204162,0.04542647366902231,0.030479146319567177,34.0,62.0,16,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.14757150752219605,0.2676142039920316,0.053194797413741904,0.06527481330927015,0.10691736352836834,0.025942554047619637,0.14816708126425177,0.008502557874618712,-0.00201402872818892,-0.1251951429216992,-0.028264537756200636,-0.2679029797047413,-0.04824280582833512,0.009891080899015248,-0.12866479876837572,-0.14226092660912476,0.009578008430541636,0.006824695012300035,1.173,5.25,-10.0,47.5,-8.5,47.5,1.235,4.25
2024_17_MIA_CLE,2024,17,2024-12-29,CLE,MIA,3.0,20.0,-3.0,32.5,7,7,outdoors,grass,0,3.0,24,-0.1521822857008664,-0.20947625932038605,-0.058012142948223655,0.33947092576549953,0.3288367138354854,0.35324957551109654,-0.17826394890045788,0.039575872224261184,0.05278740706626664,0.011995532578941863,0.03980000432220675,-0.015875767821776517,0.36718462075851993,0.3748486706795634,0.36005915217171547,0.04158743409002022,0.06881489204760176,0.03501765412519011,24,0.01678237511025959,0.11538416277020384,-0.17029956135742458,0.4111258156902108,0.43712915628906407,0.35388002568108134,0.031217024945343293,0.040983794831410174,0.02930396847486106,-0.0019561109825528807,0.06256978873180354,-0.10508749653641299,0.3933332912547842,0.42398790698592037,0.33782298434499664,0.02657381736252012,0.046703146626665255,0.03664554408553891,-17.0,23.0,16,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.168964660811126,-0.3248604220905899,0.11228741840920092,-0.07165488992471125,-0.10829244245357866,-0.0006304501699848086,-0.20948097384580117,-0.0014079226071489898,0.02348343859140558,0.013951643561494743,-0.02276978440959679,0.08921172871463647,-0.026148670496264292,-0.04913923630635697,0.022236167826718833,0.015013616727500099,0.022111745420936503,-0.001627889960348801,2.45,1.588,3.0,32.5,3.5,41.5,2.5,1.555
2024_17_GB_MIN,2024,17,2024-12-29,MIN,GB,27.0,25.0,-1.0,49.0,7,6,dome,sportturf,1,1.0,24,0.04722108947093309,0.1261534465451652,-0.058248900410501125,0.40820087425140195,0.4418465244845463,0.3667378623495211,0.053924115811429627,0.05978370518435977,0.046731610565136986,-0.060955854890109185,-0.020155922002493946,-0.11880814841803641,0.3684584454732957,0.38377015149487537,0.34084830772181807,-0.03984981255037739,0.047352671367938415,0.036895714356221326,24,0.11144927231404911,0.22120128474099823,0.03445704720909106,0.40916173978474774,0.42205062305798713,0.3950365026317627,0.15602041222930807,0.06727714749016943,0.013399992471199905,-0.09030192307575269,-0.10102442072738853,-0.06342808964577948,0.37274633924613887,0.3995016427081402,0.32713841563879625,-0.02001830352814032,0.04864543319661951,0.0459195007762246,2.0,52.0,16,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.06422818284311602,-0.09504783819583304,-0.0927059476195922,-0.0009608655333457894,0.01979590142655918,-0.028298640282241605,-0.10209629641787844,-0.007493442305809658,0.03333161809393708,0.029346068185643504,0.08086849872489459,-0.055380058772256935,-0.004287893772843165,-0.015731491213264837,0.013709892083021813,-0.019831509022237067,-0.0012927618286810924,-0.009023786420003274,1.909,1.909,-1.0,49.0,-1.5,48.0,1.8,2.05
2024_17_ATL_WAS,2024,17,2024-12-29,WAS,ATL,30.0,24.0,3.5,46.5,7,7,outdoors,grass,0,-3.5,23,0.0707835077313624,0.09049349828239274,0.05539569261479038,0.4143130057020107,0.40516714538664894,0.42326437748309453,0.06710984632921282,0.05006113423912944,0.037626439734525154,-0.009179307150577794,-0.002904542543966075,-0.06904838415686539,0.36167530786832836,0.363116138053526,0.3545945300985929,-0.022365207338180672,0.052946784352956106,0.0380750593509825,23,-0.014501304940474271,0.004192845751468919,-0.04712596088822581,0.402992969064415,0.4247407894250364,0.37984027547550114,0.012625653557957861,0.04567659470531543,0.026713090681957565,-0.014765268162733776,0.056779867554242025,-0.09001561824693216,0.38913306546567555,0.4000396556813114,0.3791147980425019,-0.07497718530696379,0.05201954063932614,0.03598151652974167,6.0,54.0,16,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.08528481267183667,0.08630065253092382,0.10252165350301619,0.011320036637595676,-0.01957364403838746,0.04342410200759339,0.05448419277125496,0.004384539533814007,0.010913349052567588,0.0055859610121559815,-0.0596844100982081,0.020967234090066775,-0.0274577575973472,-0.036923517627785396,-0.024520267943909047,0.052611977968783114,0.0009272437136299688,0.002093542821240829,1.526,2.6,-3.5,46.5,-3.5,46.0,1.526,2.6
2024_17_DET_SF,2024,17,2024-12-30,SF,DET,34.0,40.0,-4.0,50.5,8,8,outdoors,grass,0,4.0,25,0.020716359034258693,0.06938279559161867,-0.03228885038041196,0.3846132172463578,0.39977146879082126,0.35771472685698424,0.06025095318033116,0.06682363754427927,0.032986736389518594,0.016914451097176604,0.0003067638755768244,0.03271309118494415,0.3939730889219455,0.3870807832472576,0.3930063228283407,-0.009576175742536278,0.03609566619758193,0.032704257361666406,24,0.15758105315736798,0.27281701156906724,0.01754886566673158,0.4409300606764246,0.47721224159847553,0.39400987735889165,0.1488287326380918,0.06065436449479121,0.026128881084336433,-0.018722371871958517,0.00466735429863855,-0.06848216289682492,0.3653989789838868,0.3739459487757108,0.3465091918899362,0.02024744063364922,0.07122725450416033,0.029947086152665742,-6.0,74.0,16,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.13686469412310928,-0.20343421597744857,-0.04983771604714354,-0.05631684343006682,-0.07744077280765427,-0.0362951505019074,-0.08857777945776063,0.0061692730494880554,0.00685785530518216,0.03563682296913512,-0.0043605904230617255,0.10119525408176908,0.0285741099380587,0.013134834471546786,0.04649713093840452,-0.029823616376185497,-0.0351315883065784,0.0027571712090006632,2.9,1.434,4.0,50.0,3.0,51.5,2.3,1.645
2024_18_CLE_BAL,2024,18,2025-01-04,BAL,CLE,35.0,10.0,19.5,42.5,10,6,outdoors,grass,1,-19.5,25,0.20179158692846605,0.3579278302560002,0.08384828469152802,0.45284550560885556,0.46781896120286093,0.441923292634048,0.21906839938045014,0.07393624080300544,0.02432101154888244,-0.08356364605252903,-0.07689811538191296,-0.11938738590126588,0.34567018975518166,0.3616937977317304,0.31269775202175776,-0.01223416786428208,0.04020365259312128,0.04874065792340988,25,-0.17539761834122763,-0.24381311028145103,-0.06172036295793071,0.33975833535186073,0.32478141404258326,0.36146728623202373,-0.19468104042913525,0.03525809383388015,0.04846377647165319,-5.2220297574838426e-06,0.05289774429443943,-0.056213725698778555,0.366797501358125,0.3866217845510763,0.3459534560151696,0.033350398127045947,0.06329075878434988,0.03913182185311623,25.0,45.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.3771892052696937,0.6017409405374512,0.14556864764945873,0.11308717025699483,0.14303754716027767,0.08045600640202427,0.4137494398095854,0.03867814696912529,-0.02414276492277075,-0.08355842402277154,-0.12979585967635238,-0.06317366020248733,-0.021127311602943344,-0.024927986819345938,-0.03325570399341182,-0.04558456599132803,-0.0230871061912286,0.009608836070293655,1.033,15.0,-20.0,42.0,-17.5,42.5,1.058,10.5
2024_18_CIN_PIT,2024,18,2025-01-04,PIT,CIN,17.0,19.0,-2.5,48.5,10,7,outdoors,grass,1,2.5,25,-0.05069120312088466,-0.04000628687904138,-0.048127557670971294,0.3644598683377968,0.3618207855138441,0.36820969498594447,-0.028016975724388937,0.0566114639423388,0.040773232707375644,0.025634455534483826,0.07964938043003537,-0.03246924089181531,0.40743868187287313,0.4271660827683139,0.3797989710372601,0.005132069437130585,0.0547758844119931,0.030846360813217136,25,0.08432423310101421,0.12922963114866926,-0.006725740396934583,0.42805029761539803,0.46544045918174687,0.3577085358201721,0.0860440661167662,0.05425330505772498,0.04305238152586444,0.030701800377113245,0.05962450305661188,0.0136851987528364,0.4094432694794141,0.4080492801285185,0.4130818670092383,0.04618726971218075,0.05506410720353935,0.03224896375247079,-2.0,36.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.13501543622189888,-0.16923591802771065,-0.04140181727403671,-0.06359042927760122,-0.10361967366790276,0.010501159165772378,-0.11406104184115513,0.002358158884613819,-0.0022791488184887992,-0.005067344842629419,0.020024877373423497,-0.04615443964465171,-0.0020045876065409862,0.019116802639795427,-0.0332828959719782,-0.04105520027505016,-0.00028822279154624986,-0.0014026029392536568,,,,,,,,
2024_18_CAR_ATL,2024,18,2025-01-05,ATL,CAR,38.0,44.0,7.5,48.5,7,7,closed,fieldturf,1,-7.5,24,-0.005732130169758448,0.0018395379113675466,-0.020185729469867034,0.4153949151865481,0.42263127424324587,0.41429575842156996,0.0229353760125894,0.04614828376496437,0.02743536764144466,0.011011954869561157,0.06381524761107797,-0.043217535409364245,0.4040998765039493,0.4042929401950487,0.4063308362015996,-0.0644850294007182,0.049215228438552854,0.039233602864912065,24,-0.0639139901682941,-0.11776704772321939,-0.019931988150888032,0.3601217313098419,0.34152620454714333,0.3763027938827238,-0.03101722009853632,0.05115058671988866,0.04450814133790862,0.14564497999308695,0.15817649423251529,0.14008482250970322,0.4533589675889829,0.4312207850178952,0.47336228588683443,0.15277044927199818,0.051226851570066796,0.030227107931456793,-6.0,82.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.05818185999853566,0.11960658563458694,-0.00025374131897900123,0.05527318387670621,0.08110506969610254,0.03799296453884615,0.05395259611112572,-0.0050023029549242926,-0.01707277369646396,-0.1346330251235258,-0.09436124662143731,-0.18330235791906746,-0.049259091085033624,-0.02692784482284649,-0.06703144968523483,-0.21725547867271638,-0.0020116231315139427,0.009006494933455272,1.256,4.1,-8.0,49.0,-7.5,48.0,1.263,4.0
2024_18_WAS_DAL,2024,18,2025-01-05,DAL,WAS,19.0,23.0,-7.0,43.5,7,7,closed,matrixturf,1,7.0,25,-0.09063710607535454,-0.06170936711879947,-0.13374101163934124,0.37192342029915804,0.378874789213647,0.35193428329119075,-0.032968695932218336,0.041298055263384974,0.02734161610692626,0.05181267809952552,0.08880332054795419,0.07828908791520904,0.4082472705903905,0.4105448794543271,0.4047041694932961,0.012766139074317565,0.0527763024444044,0.04419557562720724,24,0.08722724965208659,0.0938506780106442,0.08632921504045075,0.42653265298335064,0.4088610142008117,0.4456636399316586,0.062100124948317396,0.04747048668701978,0.04069906283949297,-0.0009907691607939579,-0.004483516223179737,-0.03971638825842798,0.3785850637903977,0.36772995133052194,0.391804356226785,-0.008237937106407344,0.0526252864026846,0.03755773096422967,-4.0,42.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.17786435572744114,-0.15556004512944366,-0.22007022667979198,-0.0546092326841926,-0.029986224987164745,-0.09372935664046783,-0.09506882088053573,-0.006172431423634807,-0.01335744673256671,0.05280344726031948,0.09328683677113392,0.11800547617363702,0.02966220679999282,0.04281492812380516,0.012899813266511073,0.02100407618072491,0.0001510160417197981,0.006637844662977566,3.6,1.312,7.0,43.5,4.5,45.5,2.8,1.454
2024_18_CHI_GB,2024,18,2025-01-05,GB,CHI,22.0,24.0,10.0,41.5,7,10,outdoors,grass,1,-10.0,25,0.09606986976473976,0.19948894558762834,0.019485967874231066,0.41719125383234595,0.4305550000025226,0.401942267998958,0.11978855726381789,0.06181818104291774,0.017581205867043953,-0.07035958569900772,-0.05977327293096163,-0.08494445133475607,0.38907244276750297,0.42286401525207007,0.3293954670982514,0.005627639341355111,0.05148004078419466,0.042538001720371775,24,-0.07166868338235337,-0.07178603422469888,-0.08890284804389041,0.3556059849393847,0.34196369598817794,0.37084866817724665,-0.05474119092832354,0.04087353287355135,0.06353804441861807,0.04707254487958836,0.08871667355372462,0.009078226146360235,0.40988998970145024,0.43299936434705705,0.3829151215816251,0.11233180981917196,0.060443679064103716,0.031963407897511315,-2.0,46.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.16773855314709313,0.27127497981232723,0.10838881591812148,0.06158526889296123,0.08859130401434467,0.031093599821711337,0.17452974819214143,0.020944648169366385,-0.04595683855157412,-0.11743213057859608,-0.14848994648468625,-0.09402267748111631,-0.020817546933947273,-0.010135349094986978,-0.0535196544833737,-0.10670417047781684,-0.008963638279909057,0.01057459382286046,1.222,4.5,-10.0,41.5,-9.0,40.0,1.25,4.2
2024_18_JAX_IND,2024,18,2025-01-05,IND,JAX,26.0,23.0,3.5,45.5,7,7,closed,fieldturf,1,-3.5,24,-0.055767652638959865,-0.05003750165977183,-0.06653052074687522,0.3621228854084891,0.3725753152344127,0.34222492460824305,-0.07843441700994166,0.05878625151232374,0.02516828373205768,0.02947922589540899,0.1463818843210728,-0.07003982887549653,0.3881550384091042,0.44391125144810945,0.32733892082521415,0.00693014320242063,0.05124519203898038,0.027041075574737408,25,-0.02799392025127089,0.020177623377021246,-0.06057635069230927,0.3662225312483942,0.3871905212882034,0.3478982161156614,-0.04941586617747963,0.050667890710795756,0.025930031705536108,0.10013947185736095,0.15718039221943092,0.03822035372447535,0.3988959411060842,0.41226326707842925,0.3812574305488837,0.07611566856653627,0.06612317346712092,0.027447079657519344,3.0,49.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.027773732387688974,-0.07021512503679309,-0.005954170054565951,-0.0040996458399051305,-0.014615206053790741,-0.005673291507418354,-0.029018550832462034,0.008118360801527981,-0.0007617479734784265,-0.07066024596195196,-0.010798507898358123,-0.10826018259997189,-0.01074090269697997,0.03164798436968019,-0.05391850972366957,-0.06918552536411564,-0.014877981428140535,-0.00040600408278193556,1.54,2.55,-3.5,45.5,-5.0,44.5,1.444,2.85
2024_18_BUF_NE,2024,18,2025-01-05,NE,BUF,23.0,16.0,-3.0,36.5,8,7,outdoors,fieldturf,1,3.0,25,-0.0968264826413942,-0.10123506214628428,-0.07888590371367765,0.38240558913909284,0.3978170343584041,0.36271620519118075,-0.06165137323605832,0.04214110979010661,0.047389786552696454,0.07921126706437187,0.1485513841844707,-0.010744228835298492,0.41158577209645353,0.430226050395112,0.38739763847228104,0.14147767999476507,0.04579048979360513,0.021073531555111956,25,0.18983194350305732,0.2693345155045329,0.11512135270753335,0.4333143498626812,0.43628096368485025,0.42696527137523044,0.16399937556574212,0.06438903329588146,0.010330039621645139,-0.007539484749555635,0.06823890869044016,-0.09631858121200691,0.4028860006612025,0.4294959529910198,0.3615915425187754,-0.07624127536313471,0.04843458907775696,0.03455391605133806,7.0,39.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.28665842614445153,-0.3705695776508172,-0.194007256421211,-0.05090876072358835,-0.038463929326446156,-0.06424906618404969,-0.22565074880180044,-0.02224792350577485,0.03705974693105132,0.08675075181392751,0.08031247549403053,0.08557435237670842,0.008699771435251025,0.0007300974040922448,0.025806095953505637,0.21771895535789978,-0.002644099284151831,-0.013480384496226107,2.5,1.555,3.5,36.5,2.0,41.0,2.05,1.8
2024_18_NYG_PHI,2024,18,2025-01-05,PHI,NYG,20.0,13.0,3.0,36.5,7,7,outdoors,grass,1,-3.0,25,0.12029453442772783,0.1555770752445555,0.1135879364320279,0.4055873722379267,0.40172165500579,0.4104104123365013,0.05551554055220532,0.06451491555228062,0.03561986877554578,-0.11551378810917382,-0.10730158051267417,-0.13176922990537196,0.35281042475512536,0.34031570508056463,0.36960651728334804,-0.10677264968833694,0.03472292951198994,0.036371157554171515,25,-0.0935403964894412,-0.05369202926120811,-0.07482495062102726,0.3589103529789939,0.3820387016229438,0.3405790244826577,-0.160681157571084,0.04528465089572641,0.04358885702736605,0.07385209860563802,0.1550915746856904,0.0028427599952643937,0.42028852553866775,0.4423782411565671,0.39723850536944266,0.08124906778680498,0.06063032385805963,0.030507141136339132,7.0,33.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.21383493091716904,0.2092691045057636,0.18841288705305514,0.046677019258932806,0.019682953382846202,0.06983138785384357,0.21619669812328932,0.019230264656554204,-0.00796898825182027,-0.18936588671481183,-0.2623931551983646,-0.13461198990063636,-0.06747810078354238,-0.10206253607600246,-0.027631988086094628,-0.1880217174751419,-0.025907394346069687,0.005864016417832383,1.606,2.4,-3.0,36.0,-3.5,38.5,1.588,2.45
2024_18_NO_TB,2024,18,2025-01-05,TB,NO,27.0,19.0,14.5,44.5,7,7,outdoors,grass,1,-14.5,25,0.12835007953876132,0.2098025648188765,0.06696295987147574,0.44640213108759924,0.4677005003436612,0.42776770600503794,0.11976962778582217,0.06236666804915202,0.03392828628626411,-0.026684015174744977,0.04384319252723928,-0.13809336988995422,0.38225236144334723,0.40911098262970047,0.3303822576183005,0.007245386999030913,0.056118723585322196,0.045092779409016834,25,-0.0854383903131319,-0.08889494960322705,-0.02734950158863447,0.35246784268946185,0.3471679593130333,0.36311650305364473,-0.03567251253030243,0.0528837030834145,0.03589676306310405,0.04674350522643686,0.030082897524433598,0.062187626001932256,0.39810139409444845,0.3849091620098312,0.4074370907746645,0.058365380158688696,0.05472832524806865,0.030848447488201734,8.0,46.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.2137884698518932,0.29869751442210357,0.09431246146011021,0.09393428839813739,0.12053254103062788,0.0646512029513932,0.1554421403161246,0.009482964965737521,-0.0019684767768399364,-0.07342752040118183,0.013760295002805685,-0.20028099589188647,-0.015849032651101214,0.024201820619869252,-0.07705483315636402,-0.05111999315965778,0.0013903983372535456,0.0142443319208151,1.076,9.0,-14.5,44.5,-14.0,43.5,1.1,7.5
2024_18_HOU_TEN,2024,18,2025-01-05,TEN,HOU,14.0,23.0,2.5,36.5,7,11,outdoors,grass,1,-2.5,25,-0.06726169049230948,-0.07259863477310925,-0.09776703031712053,0.3700322941388259,0.37435632026459914,0.3573876980559681,-0.0958823866580387,0.045269935763881,0.045155318740144106,0.0588148369193674,0.11976949911052553,0.004263073541255179,0.3975853446359019,0.4279377706625516,0.3568970954224913,0.05779170755874612,0.05362375711436299,0.02844248840017171,25,-0.08905680886805731,-0.07068526350330225,-0.13552849780523607,0.3334257858845965,0.35686350051488336,0.2855004422040085,-0.042841012739260956,0.04810824705387227,0.05053407479722713,-0.01799274261557851,0.021182044664467693,-0.06519379460591461,0.3758537477932958,0.3649119723990062,0.37775284014251526,0.001462672620424238,0.05429314652077654,0.037818562009524596,-9.0,37.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.021795118375747824,-0.0019133712698070071,0.03776146748811554,0.0366065082542294,0.017492819749715782,0.0718872558519596,-0.05304137391877775,-0.00283831128999127,-0.005378756057083024,0.07680757953494591,0.09858745444605785,0.06945686814716978,0.021731596842606116,0.06302579826354543,-0.02085574472002394,0.05632903493832188,-0.000669389406413548,-0.009376073609352886,1.666,2.25,-2.5,36.5,-5.0,36.0,1.454,2.8
2024_18_SF_ARI,2024,18,2025-01-05,ARI,SF,47.0,24.0,4.5,42.5,8,6,closed,grass,1,-4.5,25,0.04527320267077763,0.06537225082701045,0.01747010519158395,0.420848166263605,0.4377468942377372,0.3927567913182583,0.07503132198392255,0.04820495934619114,0.029267447215316156,0.04374946066189949,0.058908769302330556,0.03474608449177858,0.4212703086766261,0.42984706974883147,0.4169222669589043,0.04601715393603851,0.05317602983664438,0.035395727149527836,26,0.05599525420154031,0.10343716499388261,-0.0005318432943176923,0.4092216959016931,0.43332508845897355,0.3611158678955658,0.07300640710772711,0.06877896437371209,0.033086189702671014,0.05714989627870571,0.06491170152574577,0.04340387839294363,0.4128684588675318,0.4126694893623402,0.40467947015864747,0.00590600018613527,0.04192784679298111,0.03239293564361829,23.0,71.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.01072205153076268,-0.03806491416687216,0.018001948485901642,0.01162647036191189,0.0044218057787636655,0.03164092342269248,0.0020249148761954383,-0.02057400502752095,-0.003818742487354858,-0.01340043561680622,-0.006002932223415212,-0.00865779390116505,0.008401849809094308,0.017177580386491254,0.012242796800256806,0.04011115374990324,0.01124818304366327,0.003002791505909548,1.416,2.95,-5.0,43.0,1.0,46.5,1.909,1.909
2024_18_KC_DEN,2024,18,2025-01-05,DEN,KC,38.0,0.0,10.5,40.5,8,11,outdoors,grass,1,-10.5,24,0.02351749575249404,0.047510720034183,-0.01615425572343507,0.3763008681823035,0.379843874033388,0.3665078043054609,-0.007497586831680362,0.04581128802128403,0.023298737517237884,-0.06346358357566373,-0.01358234829023873,-0.10525674267737826,0.37349179415772915,0.405145810857561,0.32402407140708767,-0.0937206555489153,0.050902102675098246,0.047228688661779046,26,0.08606000428021493,0.11998046934825904,0.00372137132194972,0.42575583462237143,0.4389851944046911,0.3918396595761212,0.0683773642395876,0.04134641003281577,0.02884895850578356,-0.028282017951854296,-0.02784004239691892,-0.0300357123581996,0.37423656453536924,0.3765229832879487,0.3672782683506185,-0.059505348473072664,0.05540833481918511,0.04150880099178444,38.0,38.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.06254250852772089,-0.07246974931407604,-0.019875627045384793,-0.049454966440067916,-0.0591413203713031,-0.025331855270660286,-0.07587495107126796,0.004464877988468258,-0.005550220988545674,-0.03518156562380943,0.01425769410668019,-0.07522103031917866,-0.0007447703776400916,0.02862282756961232,-0.04325419694353083,-0.03421530707584264,-0.004506232144086866,0.005719887669994608,1.166,5.5,-11.0,40.5,-10.0,38.5,1.181,5.0
2024_18_SEA_LA,2024,18,2025-01-05,LA,SEA,25.0,30.0,-7.5,38.5,8,10,dome,matrixturf,1,7.5,25,0.03422181430726435,0.09765368634622473,-0.04381390358043,0.4188825763017644,0.43047675316431633,0.4051816982441892,0.0534988812844135,0.04348649015002277,0.019513495374537587,0.02226377158732003,0.06620323310773374,-0.04052191525740187,0.39927984266247407,0.4252032787177772,0.3596723012113467,0.04941461567865331,0.052573135403527683,0.032049339385602046,25,-0.054489026603334545,-0.05491112269117519,-0.03309281128587795,0.38077441758136377,0.3917239321933605,0.3670229143709629,-0.021390792868783738,0.05338899852102681,0.04951809204062951,-0.01425170353019557,0.028614216428047533,-0.0555833027852077,0.391585619914551,0.39587302716420153,0.3819008860203816,0.05292563247555345,0.04408552173845442,0.04153133869578698,-5.0,55.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,0.08871084091059889,0.15256480903739994,-0.010721092294552044,0.03810815872040063,0.03875282097095584,0.0381587838732263,0.07488967415319724,-0.009902508371004044,-0.030004596666091926,0.0365154751175156,0.037589016679686206,0.01506138752780583,0.007694222747923085,0.02933025155357566,-0.02222858480903489,-0.003511016796900142,0.008487613665073265,-0.009481999310184931,3.75,1.285,7.5,38.5,-2.5,41.5,1.769,2.1
2024_18_LAC_LV,2024,18,2025-01-05,LV,LAC,20.0,34.0,-7.0,42.5,7,8,dome,grass,1,7.0,24,-0.09776493394410714,-0.042622594755782006,-0.18365617645511106,0.36514838126263177,0.3873993403764223,0.32479371307866833,-0.07901363453919727,0.04397948922402952,0.04102708538073337,-0.04070950131266986,-0.02587733488227389,-0.0670012118525563,0.370465297726708,0.39308669924301676,0.33791363331403945,-0.03738795693571353,0.0531252214751019,0.038633585444467114,25,0.010747969363124828,0.08125553107820822,-0.06020865772831355,0.3720425936961359,0.39413035841214883,0.34100798228657747,0.05127820739539714,0.05582075516772513,0.042419530340851046,-0.042146250019876,-0.026132351752506965,-0.034118261069897335,0.3797525110842243,0.3819579420331185,0.3851822390950292,-0.007235826784948204,0.04743371684657549,0.041561866434252685,-14.0,54.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.10851290330723197,-0.12387812583399023,-0.12344751872679752,-0.006894212433504132,-0.00673101803572651,-0.016214269207909138,-0.13029184193459442,-0.011841265943695611,-0.0013924449601176725,0.0014367487072061425,0.00025501687023307337,-0.03288295078265896,-0.00928721335751631,0.011128757209898255,-0.047268605780989736,-0.030152130150765323,0.0056915046285264115,-0.0029282809897855713,3.7,1.294,7.0,42.0,5.5,40.5,2.9,1.434
2024_18_MIA_NYJ,2024,18,2025-01-05,NYJ,MIA,32.0,20.0,1.5,39.5,7,7,outdoors,fieldturf,1,-1.5,24,-0.019477982096648964,0.006900271499077931,-0.06639466940482486,0.3810915012424495,0.3898237767882167,0.3606121830397843,0.013584369429538393,0.04752998137837933,0.03585550383714575,0.05678366417490577,0.134077953971785,-0.02230901861670129,0.40017718235063365,0.38590907419671866,0.416234626464575,0.02627506428599265,0.04386173519933824,0.02734466024361233,25,0.004259369845333136,0.12023557416747635,-0.1937896854100558,0.40594465559632315,0.44210738934573834,0.3404484801454366,0.02411141391346242,0.03849606995000564,0.03404150663138123,-0.041561311853555494,-0.0014476347966102115,-0.1036597351256518,0.3877442477222709,0.4095514900498296,0.34772375593687027,-0.012191337038717713,0.04160777346281638,0.034083011433725864,12.0,52.0,17,week_n_uses_completed_games_through_week_n_minus_1,1,0,0,0,0,-0.0237373519419821,-0.11333530266839842,0.12739501600523095,-0.02485315435387364,-0.05228361255752162,0.020163702894347713,-0.010527044483924025,0.00903391142837369,0.0018139972057645212,0.09834497602846126,0.1355255887683952,0.08135071650895051,0.012432934628362757,-0.023642415853110943,0.06851087052770471,0.03846640132471037,0.002253961736521856,-0.006738351190113533,1.769,2.1,-2.0,39.5,2.5,41.5,2.15,1.74
