model,Date,HomeTeam,AwayTeam,Referee,selection,model_probability,odds,ev,threshold,official_total_yellow_cards,footiqo_total_yellow_cards,yellow_total_match,official_win,footiqo_win
calibrated_enriched_glm,2025-11-29,Man City,Leeds,P Bankes,Over 3.5,0.6076484990374854,2.29,0.3915150627958417,0.2,5,5,True,1,1
calibrated_enriched_glm,2025-11-30,Crystal Palace,Man United,R Jones,Over 3.5,0.6225443859730607,1.63,0.014747349136088994,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-11-30,West Ham,Liverpool,D England,Over 3.5,0.592639760945481,1.83,0.08453076253023029,0.0,1,3,False,0,0
calibrated_enriched_glm,2025-11-30,West Ham,Liverpool,D England,Over 3.5,0.592639760945481,1.83,0.08453076253023029,0.05,1,3,False,0,0
calibrated_enriched_glm,2025-11-30,West Ham,Liverpool,D England,Over 3.5,0.592639760945481,1.83,0.08453076253023029,0.08,1,3,False,0,0
calibrated_enriched_glm,2025-12-02,Bournemouth,Everton,M Salisbury,Over 3.5,0.6296594075390948,1.63,0.026344834288724472,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-12-02,Fulham,Man City,C Pawson,Over 3.5,0.6026989844517006,2.25,0.3560727150163263,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-12-02,Fulham,Man City,C Pawson,Over 3.5,0.6026989844517006,2.25,0.3560727150163263,0.05,1,1,True,0,0
calibrated_enriched_glm,2025-12-02,Fulham,Man City,C Pawson,Over 3.5,0.6026989844517006,2.25,0.3560727150163263,0.08,1,1,True,0,0
calibrated_enriched_glm,2025-12-02,Fulham,Man City,C Pawson,Over 3.5,0.6026989844517006,2.25,0.3560727150163263,0.1,1,1,True,0,0
calibrated_enriched_glm,2025-12-02,Fulham,Man City,C Pawson,Over 3.5,0.6026989844517006,2.25,0.3560727150163263,0.2,1,1,True,0,0
calibrated_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.6233020655157784,2.45,0.527090060513657,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.6233020655157784,2.45,0.527090060513657,0.05,1,1,True,0,0
calibrated_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.6233020655157784,2.45,0.527090060513657,0.08,1,1,True,0,0
calibrated_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.6233020655157784,2.45,0.527090060513657,0.1,1,1,True,0,0
calibrated_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.6233020655157784,2.45,0.527090060513657,0.2,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Everton,Nott'm Forest,C Kavanagh,Over 3.5,0.620968037847633,1.75,0.08669406623335774,0.0,7,7,True,1,1
calibrated_enriched_glm,2025-12-06,Everton,Nott'm Forest,C Kavanagh,Over 3.5,0.620968037847633,1.75,0.08669406623335774,0.05,7,7,True,1,1
calibrated_enriched_glm,2025-12-06,Everton,Nott'm Forest,C Kavanagh,Over 3.5,0.620968037847633,1.75,0.08669406623335774,0.08,7,7,True,1,1
calibrated_enriched_glm,2025-12-06,Leeds,Liverpool,A Taylor,Over 3.5,0.5987876191755073,2.08,0.24547824788505523,0.0,6,6,True,1,1
calibrated_enriched_glm,2025-12-06,Leeds,Liverpool,A Taylor,Over 3.5,0.5987876191755073,2.08,0.24547824788505523,0.05,6,6,True,1,1
calibrated_enriched_glm,2025-12-06,Leeds,Liverpool,A Taylor,Over 3.5,0.5987876191755073,2.08,0.24547824788505523,0.08,6,6,True,1,1
calibrated_enriched_glm,2025-12-06,Leeds,Liverpool,A Taylor,Over 3.5,0.5987876191755073,2.08,0.24547824788505523,0.1,6,6,True,1,1
calibrated_enriched_glm,2025-12-06,Leeds,Liverpool,A Taylor,Over 3.5,0.5987876191755073,2.08,0.24547824788505523,0.2,6,6,True,1,1
calibrated_enriched_glm,2025-12-06,Man City,Sunderland,A Madley,Over 3.5,0.6174534074293226,2.08,0.28430308745299104,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Man City,Sunderland,A Madley,Over 3.5,0.6174534074293226,2.08,0.28430308745299104,0.05,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Man City,Sunderland,A Madley,Over 3.5,0.6174534074293226,2.08,0.28430308745299104,0.08,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Man City,Sunderland,A Madley,Over 3.5,0.6174534074293226,2.08,0.28430308745299104,0.1,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Man City,Sunderland,A Madley,Over 3.5,0.6174534074293226,2.08,0.28430308745299104,0.2,1,1,True,0,0
calibrated_enriched_glm,2025-12-06,Newcastle,Burnley,S Attwell,Over 3.5,0.6228341564560773,1.95,0.21452660508935084,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-06,Newcastle,Burnley,S Attwell,Over 3.5,0.6228341564560773,1.95,0.21452660508935084,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-12-06,Newcastle,Burnley,S Attwell,Over 3.5,0.6228341564560773,1.95,0.21452660508935084,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-12-06,Newcastle,Burnley,S Attwell,Over 3.5,0.6228341564560773,1.95,0.21452660508935084,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-12-06,Newcastle,Burnley,S Attwell,Over 3.5,0.6228341564560773,1.95,0.21452660508935084,0.2,4,4,True,1,1
calibrated_enriched_glm,2025-12-07,Brighton,West Ham,S Hooper,Over 3.5,0.6154747060245199,1.66,0.021688012000703027,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-08,Wolves,Man United,M Salisbury,Over 3.5,0.6277533482471855,1.75,0.09856835943257458,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-12-08,Wolves,Man United,M Salisbury,Over 3.5,0.6277533482471855,1.75,0.09856835943257458,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-12-08,Wolves,Man United,M Salisbury,Over 3.5,0.6277533482471855,1.75,0.09856835943257458,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6343587828298776,2.31,0.4653687883370172,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6343587828298776,2.31,0.4653687883370172,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6343587828298776,2.31,0.4653687883370172,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6343587828298776,2.31,0.4653687883370172,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6343587828298776,2.31,0.4653687883370172,0.2,4,4,True,1,1
calibrated_enriched_glm,2025-12-13,Burnley,Fulham,M Oliver,Over 3.5,0.6046972716258814,1.85,0.11868995250788061,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Burnley,Fulham,M Oliver,Over 3.5,0.6046972716258814,1.85,0.11868995250788061,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Burnley,Fulham,M Oliver,Over 3.5,0.6046972716258814,1.85,0.11868995250788061,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Burnley,Fulham,M Oliver,Over 3.5,0.6046972716258814,1.85,0.11868995250788061,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Liverpool,Brighton,C Pawson,Over 3.5,0.6023328492462298,1.8,0.08419912864321355,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Liverpool,Brighton,C Pawson,Over 3.5,0.6023328492462298,1.8,0.08419912864321355,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-13,Liverpool,Brighton,C Pawson,Over 3.5,0.6023328492462298,1.8,0.08419912864321355,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-12-14,Crystal Palace,Man City,D England,Over 3.5,0.612409779264338,1.66,0.016600233578801138,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.6290648974049232,1.85,0.16377006019910811,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.6290648974049232,1.85,0.16377006019910811,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.6290648974049232,1.85,0.16377006019910811,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.6290648974049232,1.85,0.16377006019910811,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-12-20,Bournemouth,Burnley,C Kavanagh,Over 3.5,0.6408247778410459,1.67,0.07017737899454657,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Bournemouth,Burnley,C Kavanagh,Over 3.5,0.6408247778410459,1.67,0.07017737899454657,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Brighton,Sunderland,D England,Over 3.5,0.6253107251784448,1.64,0.02550958929264935,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Everton,Arsenal,S Barrott,Over 3.5,0.6138691001832051,1.85,0.1356578353389295,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Everton,Arsenal,S Barrott,Over 3.5,0.6138691001832051,1.85,0.1356578353389295,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Everton,Arsenal,S Barrott,Over 3.5,0.6138691001832051,1.85,0.1356578353389295,0.08,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Everton,Arsenal,S Barrott,Over 3.5,0.6138691001832051,1.85,0.1356578353389295,0.1,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Leeds,Crystal Palace,T Bramall,Over 3.5,0.6189451655874901,1.67,0.03363842653110849,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-20,Man City,West Ham,P Tierney,Over 3.5,0.6089243312686683,2.51,0.5284000714843573,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Man City,West Ham,P Tierney,Over 3.5,0.6089243312686683,2.51,0.5284000714843573,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Man City,West Ham,P Tierney,Over 3.5,0.6089243312686683,2.51,0.5284000714843573,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Man City,West Ham,P Tierney,Over 3.5,0.6089243312686683,2.51,0.5284000714843573,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-12-20,Man City,West Ham,P Tierney,Over 3.5,0.6089243312686683,2.51,0.5284000714843573,0.2,2,2,True,0,0
calibrated_enriched_glm,2025-12-21,Aston Villa,Man United,M Oliver,Over 3.5,0.6447734420080381,1.63,0.05098071047310193,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-21,Aston Villa,Man United,M Oliver,Over 3.5,0.6447734420080381,1.63,0.05098071047310193,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-22,Fulham,Nott'm Forest,A Taylor,Over 3.5,0.6228954632755636,1.64,0.02154855977192427,0.0,9,9,True,1,1
calibrated_enriched_glm,2025-12-26,Man United,Newcastle,A Taylor,Over 3.5,0.6349726822510082,1.63,0.035005472069143284,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.6275152384006775,1.88,0.1797286481932736,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.6275152384006775,1.88,0.1797286481932736,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.6275152384006775,1.88,0.1797286481932736,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.6275152384006775,1.88,0.1797286481932736,0.1,5,5,True,1,1
calibrated_enriched_glm,2025-12-27,Burnley,Everton,C Pawson,Over 3.5,0.605674787434586,2.62,0.5868679430786155,0.0,2,3,False,0,0
calibrated_enriched_glm,2025-12-27,Burnley,Everton,C Pawson,Over 3.5,0.605674787434586,2.62,0.5868679430786155,0.05,2,3,False,0,0
calibrated_enriched_glm,2025-12-27,Burnley,Everton,C Pawson,Over 3.5,0.605674787434586,2.62,0.5868679430786155,0.08,2,3,False,0,0
calibrated_enriched_glm,2025-12-27,Burnley,Everton,C Pawson,Over 3.5,0.605674787434586,2.62,0.5868679430786155,0.1,2,3,False,0,0
calibrated_enriched_glm,2025-12-27,Burnley,Everton,C Pawson,Over 3.5,0.605674787434586,2.62,0.5868679430786155,0.2,2,3,False,0,0
calibrated_enriched_glm,2025-12-27,Liverpool,Wolves,S Hooper,Over 3.5,0.6095377768522038,1.67,0.017928087343180188,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-12-27,Nott'm Forest,Man City,R Jones,Over 3.5,0.6175530423976029,1.95,0.20422843267532564,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,Nott'm Forest,Man City,R Jones,Over 3.5,0.6175530423976029,1.95,0.20422843267532564,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,Nott'm Forest,Man City,R Jones,Over 3.5,0.6175530423976029,1.95,0.20422843267532564,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,Nott'm Forest,Man City,R Jones,Over 3.5,0.6175530423976029,1.95,0.20422843267532564,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,Nott'm Forest,Man City,R Jones,Over 3.5,0.6175530423976029,1.95,0.20422843267532564,0.2,3,3,True,0,0
calibrated_enriched_glm,2025-12-27,West Ham,Fulham,C Kavanagh,Over 3.5,0.6032171533611997,1.78,0.07372653298293552,0.0,4,4,True,1,1
calibrated_enriched_glm,2025-12-27,West Ham,Fulham,C Kavanagh,Over 3.5,0.6032171533611997,1.78,0.07372653298293552,0.05,4,4,True,1,1
calibrated_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.6595063930448678,1.66,0.09478061245448055,0.0,5,5,True,1,1
calibrated_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.6595063930448678,1.66,0.09478061245448055,0.05,5,5,True,1,1
calibrated_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.6595063930448678,1.66,0.09478061245448055,0.08,5,5,True,1,1
calibrated_enriched_glm,2025-12-30,Burnley,Newcastle,R Jones,Over 3.5,0.6135659189407922,2.03,0.24553881544980793,0.0,3,3,True,0,0
calibrated_enriched_glm,2025-12-30,Burnley,Newcastle,R Jones,Over 3.5,0.6135659189407922,2.03,0.24553881544980793,0.05,3,3,True,0,0
calibrated_enriched_glm,2025-12-30,Burnley,Newcastle,R Jones,Over 3.5,0.6135659189407922,2.03,0.24553881544980793,0.08,3,3,True,0,0
calibrated_enriched_glm,2025-12-30,Burnley,Newcastle,R Jones,Over 3.5,0.6135659189407922,2.03,0.24553881544980793,0.1,3,3,True,0,0
calibrated_enriched_glm,2025-12-30,Burnley,Newcastle,R Jones,Over 3.5,0.6135659189407922,2.03,0.24553881544980793,0.2,3,3,True,0,0
calibrated_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.640887709241241,1.88,0.2048688933735332,0.0,2,2,True,0,0
calibrated_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.640887709241241,1.88,0.2048688933735332,0.05,2,2,True,0,0
calibrated_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.640887709241241,1.88,0.2048688933735332,0.08,2,2,True,0,0
calibrated_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.640887709241241,1.88,0.2048688933735332,0.1,2,2,True,0,0
calibrated_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.640887709241241,1.88,0.2048688933735332,0.2,2,2,True,0,0
calibrated_enriched_glm,2025-12-30,Nott'm Forest,Everton,M Oliver,Over 3.5,0.6131378261107273,1.85,0.13430497830484556,0.0,1,1,True,0,0
calibrated_enriched_glm,2025-12-30,Nott'm Forest,Everton,M Oliver,Over 3.5,0.6131378261107273,1.85,0.13430497830484556,0.05,1,1,True,0,0
calibrated_enriched_glm,2025-12-30,Nott'm Forest,Everton,M Oliver,Over 3.5,0.6131378261107273,1.85,0.13430497830484556,0.08,1,1,True,0,0
calibrated_enriched_glm,2025-12-30,Nott'm Forest,Everton,M Oliver,Over 3.5,0.6131378261107273,1.85,0.13430497830484556,0.1,1,1,True,0,0
calibrated_enriched_glm,2025-12-30,West Ham,Brighton,M Salisbury,Over 3.5,0.6091330947689021,1.9,0.15735288006091386,0.0,8,8,True,1,1
calibrated_enriched_glm,2025-12-30,West Ham,Brighton,M Salisbury,Over 3.5,0.6091330947689021,1.9,0.15735288006091386,0.05,8,8,True,1,1
calibrated_enriched_glm,2025-12-30,West Ham,Brighton,M Salisbury,Over 3.5,0.6091330947689021,1.9,0.15735288006091386,0.08,8,8,True,1,1
calibrated_enriched_glm,2025-12-30,West Ham,Brighton,M Salisbury,Over 3.5,0.6091330947689021,1.9,0.15735288006091386,0.1,8,8,True,1,1
calibrated_enriched_glm,2026-01-01,Brentford,Tottenham,A Madley,Over 3.5,0.6222606106966274,1.85,0.15118212978876078,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-01-01,Brentford,Tottenham,A Madley,Over 3.5,0.6222606106966274,1.85,0.15118212978876078,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-01-01,Brentford,Tottenham,A Madley,Over 3.5,0.6222606106966274,1.85,0.15118212978876078,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-01-01,Brentford,Tottenham,A Madley,Over 3.5,0.6222606106966274,1.85,0.15118212978876078,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-01-01,Crystal Palace,Fulham,T Harrington,Over 3.5,0.6059873029686127,1.93,0.16955549472942244,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-01-01,Crystal Palace,Fulham,T Harrington,Over 3.5,0.6059873029686127,1.93,0.16955549472942244,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-01-01,Crystal Palace,Fulham,T Harrington,Over 3.5,0.6059873029686127,1.93,0.16955549472942244,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-01-01,Crystal Palace,Fulham,T Harrington,Over 3.5,0.6059873029686127,1.93,0.16955549472942244,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-01-01,Liverpool,Leeds,C Kavanagh,Over 3.5,0.6024720467275614,2.0,0.20494409345512277,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Liverpool,Leeds,C Kavanagh,Over 3.5,0.6024720467275614,2.0,0.20494409345512277,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Liverpool,Leeds,C Kavanagh,Over 3.5,0.6024720467275614,2.0,0.20494409345512277,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Liverpool,Leeds,C Kavanagh,Over 3.5,0.6024720467275614,2.0,0.20494409345512277,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Liverpool,Leeds,C Kavanagh,Over 3.5,0.6024720467275614,2.0,0.20494409345512277,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Sunderland,Man City,J Gillett,Over 3.5,0.6121387243227322,2.25,0.37731212972614747,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Sunderland,Man City,J Gillett,Over 3.5,0.6121387243227322,2.25,0.37731212972614747,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Sunderland,Man City,J Gillett,Over 3.5,0.6121387243227322,2.25,0.37731212972614747,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Sunderland,Man City,J Gillett,Over 3.5,0.6121387243227322,2.25,0.37731212972614747,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-01,Sunderland,Man City,J Gillett,Over 3.5,0.6121387243227322,2.25,0.37731212972614747,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6423862350831593,1.78,0.14344749844802362,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6423862350831593,1.78,0.14344749844802362,0.05,4,4,True,1,1
calibrated_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6423862350831593,1.78,0.14344749844802362,0.08,4,4,True,1,1
calibrated_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6423862350831593,1.78,0.14344749844802362,0.1,4,4,True,1,1
calibrated_enriched_glm,2026-01-03,Brighton,Burnley,T Robinson,Over 3.5,0.6241214893679186,1.62,0.011076812776028122,0.0,4,4,True,1,1
calibrated_enriched_glm,2026-01-04,Everton,Brentford,A Taylor,Over 3.5,0.6005575257730374,1.95,0.171087175257423,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Everton,Brentford,A Taylor,Over 3.5,0.6005575257730374,1.95,0.171087175257423,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Everton,Brentford,A Taylor,Over 3.5,0.6005575257730374,1.95,0.171087175257423,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Everton,Brentford,A Taylor,Over 3.5,0.6005575257730374,1.95,0.171087175257423,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Fulham,Liverpool,C Pawson,Over 3.5,0.5864614662947664,2.38,0.39577828978154383,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Fulham,Liverpool,C Pawson,Over 3.5,0.5864614662947664,2.38,0.39577828978154383,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Fulham,Liverpool,C Pawson,Over 3.5,0.5864614662947664,2.38,0.39577828978154383,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Fulham,Liverpool,C Pawson,Over 3.5,0.5864614662947664,2.38,0.39577828978154383,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Fulham,Liverpool,C Pawson,Over 3.5,0.5864614662947664,2.38,0.39577828978154383,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-01-04,Man City,Chelsea,M Oliver,Over 3.5,0.619235642384315,1.62,0.003161740662590562,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-01-06,West Ham,Nott'm Forest,T Harrington,Over 3.5,0.6237951930991842,1.66,0.03550002054464563,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-01-07,Burnley,Man United,S Attwell,Over 3.5,0.6170774760423419,1.8,0.11073945687621545,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Burnley,Man United,S Attwell,Over 3.5,0.6170774760423419,1.8,0.11073945687621545,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Burnley,Man United,S Attwell,Over 3.5,0.6170774760423419,1.8,0.11073945687621545,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Burnley,Man United,S Attwell,Over 3.5,0.6170774760423419,1.8,0.11073945687621545,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Crystal Palace,Aston Villa,A Madley,Over 3.5,0.6420619286064351,1.66,0.06582280148668218,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Crystal Palace,Aston Villa,A Madley,Over 3.5,0.6420619286064351,1.66,0.06582280148668218,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-07,Man City,Brighton,T Bramall,Over 3.5,0.6081138226708968,1.85,0.12501057194115894,0.0,7,7,True,1,1
calibrated_enriched_glm,2026-01-07,Man City,Brighton,T Bramall,Over 3.5,0.6081138226708968,1.85,0.12501057194115894,0.05,7,7,True,1,1
calibrated_enriched_glm,2026-01-07,Man City,Brighton,T Bramall,Over 3.5,0.6081138226708968,1.85,0.12501057194115894,0.08,7,7,True,1,1
calibrated_enriched_glm,2026-01-07,Man City,Brighton,T Bramall,Over 3.5,0.6081138226708968,1.85,0.12501057194115894,0.1,7,7,True,1,1
calibrated_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.6261436956818512,1.95,0.22098020657960982,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.6261436956818512,1.95,0.22098020657960982,0.05,5,5,True,1,1
calibrated_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.6261436956818512,1.95,0.22098020657960982,0.08,5,5,True,1,1
calibrated_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.6261436956818512,1.95,0.22098020657960982,0.1,5,5,True,1,1
calibrated_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.6261436956818512,1.95,0.22098020657960982,0.2,5,5,True,1,1
calibrated_enriched_glm,2026-01-17,Leeds,Fulham,C Kavanagh,Over 3.5,0.603337302449906,1.9,0.14634087465482137,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-01-17,Leeds,Fulham,C Kavanagh,Over 3.5,0.603337302449906,1.9,0.14634087465482137,0.05,6,6,True,1,1
calibrated_enriched_glm,2026-01-17,Leeds,Fulham,C Kavanagh,Over 3.5,0.603337302449906,1.9,0.14634087465482137,0.08,6,6,True,1,1
calibrated_enriched_glm,2026-01-17,Leeds,Fulham,C Kavanagh,Over 3.5,0.603337302449906,1.9,0.14634087465482137,0.1,6,6,True,1,1
calibrated_enriched_glm,2026-01-17,Liverpool,Burnley,A Madley,Over 3.5,0.5968875738273042,3.06,0.8264759759115508,0.0,3,3,True,0,0
calibrated_enriched_glm,2026-01-17,Liverpool,Burnley,A Madley,Over 3.5,0.5968875738273042,3.06,0.8264759759115508,0.05,3,3,True,0,0
calibrated_enriched_glm,2026-01-17,Liverpool,Burnley,A Madley,Over 3.5,0.5968875738273042,3.06,0.8264759759115508,0.08,3,3,True,0,0
calibrated_enriched_glm,2026-01-17,Liverpool,Burnley,A Madley,Over 3.5,0.5968875738273042,3.06,0.8264759759115508,0.1,3,3,True,0,0
calibrated_enriched_glm,2026-01-17,Liverpool,Burnley,A Madley,Over 3.5,0.5968875738273042,3.06,0.8264759759115508,0.2,3,3,True,0,0
calibrated_enriched_glm,2026-01-17,Man United,Man City,A Taylor,Over 3.5,0.6172275621073637,1.66,0.024597753098223762,0.0,5,5,True,1,1
calibrated_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.6241451720238639,2.31,0.4417753473751256,0.0,2,2,True,0,0
calibrated_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.6241451720238639,2.31,0.4417753473751256,0.05,2,2,True,0,0
calibrated_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.6241451720238639,2.31,0.4417753473751256,0.08,2,2,True,0,0
calibrated_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.6241451720238639,2.31,0.4417753473751256,0.1,2,2,True,0,0
calibrated_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.6241451720238639,2.31,0.4417753473751256,0.2,2,2,True,0,0
calibrated_enriched_glm,2026-01-17,Sunderland,Crystal Palace,R Jones,Over 3.5,0.6219372349977714,1.64,0.01997706539634514,0.0,6,6,True,1,1
calibrated_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.6343136402003114,1.8,0.14176455236056063,0.0,3,3,True,0,0
