season,match_id,home_team,away_team,p_home,p_draw,p_away,edge,bet,actual,odds,profit
2025-26,ucl-2025-26-134,eintracht-frankfurt,tottenham-hotspur-fc,0.2160599822529941,0.2766624988994227,0.5072775188475832,0.2131183371956451,D,A,4.25,-1.0
2025-26,ucl-2025-26-135,as-monaco-fc,juventus-fc,0.5901187321150217,0.2325313432641348,0.1773499246208433,1.4777987837526179,H,D,4.07,-1.0
2025-26,ucl-2025-26-136,club-atl-tico-de-madrid,fk-bod-glimt,0.7169401258435554,0.1505766723200793,0.1324832018363653,0.26228693535385106,A,A,9.27,8.27
2025-26,ucl-2025-26-137,athletic-club,sporting-clube-de-portugal,0.3294458410500525,0.3359920165434239,0.3345621424065235,0.17989196476165703,D,A,3.41,-1.0
2025-26,ucl-2025-26-138,afc-ajax,pae-olympiakos-sfp,0.5585834323319584,0.2259905884572925,0.215425979210749,0.8120535680502827,H,A,3.15,-1.0
2025-26,ucl-2025-26-139,paris-saint-germain-fc,newcastle-united-fc,0.6686993099056693,0.2167145875883939,0.1145861025059368,0.09513378736215161,H,D,1.59,-1.0
2025-26,ucl-2025-26-140,paphos-fc,sk-slavia-praha,0.4457716350932823,0.2636530364109172,0.2905753284958005,0.4537014993336117,H,H,3.16,2.16
2025-26,ucl-2025-26-141,psv,fc-bayern-m-nchen,0.2453061814299482,0.1903343290005778,0.5643594895694739,0.2255592051040689,H,A,4.85,-1.0
2025-26,ucl-2025-26-142,ssc-napoli,chelsea-fc,0.4048201676682668,0.2632123047911419,0.3319675275405913,0.45926081190218593,H,A,3.5,-1.0
2025-26,ucl-2025-26-143,sport-lisboa-e-benfica,real-madrid-cf,0.2147202263136396,0.1638678028290242,0.6214119708573362,0.11251734215881126,A,H,1.74,-1.0
2025-26,ucl-2025-26-144,borussia-dortmund,fc-internazionale-milano,0.4153819947909523,0.2684265109813194,0.3161914942277282,0.22335000666432925,H,A,2.86,-1.0
2025-26,ucl-2025-26-145,galatasaray-sk,juventus-fc,0.6314418937290646,0.1945183479716516,0.1740397582992837,1.0177384816461497,H,H,3.1,2.1
2025-26,ucl-2025-26-146,sport-lisboa-e-benfica,real-madrid-cf,0.2221358944439557,0.1662874601222516,0.6115766454337926,0.35033365487594326,A,A,2.14,1.1400000000000001
