match_id,season,stage,prematch_total_xg,home_att,away_att,knockout,y,p_model,xbetCloseOver25,xbetCloseUnder25,market_over25,market_under25,actual_over25,p_market,p_final,edge_over,edge_under,bet,edge,odds,profit
ucl-2025-26-177,2025-26,knockout_phase,3.8375142260687025,1.8316847430697074,3.128885198221499,1,1,0.7158854385456197,1.3,3.62,0.7357723577235773,0.2642276422764228,Over,0.7357723577235773,0.7288119360112921,-0.00696042171228517,0.006960421712285059,Under,0.006960421712285059,3.62,-1.0
ucl-2025-26-178,2025-26,knockout_phase,3.2105754481317867,1.4646757155734318,2.461510645605922,1,0,0.7170027729550226,2.01,1.88,0.4832904884318767,0.5167095115681234,Under,0.4832904884318767,0.5650897880149778,0.08179929958310106,-0.08179929958310117,Over,0.08179929958310106,2.01,-1.0
ucl-2025-26-179,2025-26,knockout_phase,3.4472383965427382,1.9763942562198586,3.018085458890197,1,0,0.6886859057418071,1.54,2.53,0.6216216216216216,0.3783783783783784,Under,0.6216216216216216,0.6450941210636865,0.023472499442064865,-0.023472499442064865,Over,0.023472499442064865,1.54,-1.0
ucl-2025-26-180,2025-26,knockout_phase,3.862316361927242,2.391401719325187,2.0419299746009747,1,0,0.7762485021289622,1.34,3.37,0.7154989384288747,0.2845010615711252,Under,0.7154989384288747,0.7367612857239054,0.021262347295030737,-0.021262347295030626,Over,0.021262347295030737,1.34,-1.0
ucl-2025-26-181,2025-26,knockout_phase,3.4030070115423916,2.7680923596101983,1.9429593188765615,1,0,0.743107446291501,1.46,2.75,0.6532066508313539,0.3467933491686461,Under,0.6532066508313539,0.6846719292424054,0.03146527841105151,-0.03146527841105151,Over,0.03146527841105151,1.46,-1.0
ucl-2025-26-182,2025-26,knockout_phase,3.4859598990723493,1.6923737341615577,2.307572063640655,1,1,0.7444375123767573,1.34,3.37,0.7154989384288747,0.2845010615711252,Over,0.7154989384288747,0.7256274393106337,0.010128500881758984,-0.010128500881758873,Over,0.010128500881758984,1.34,0.3400000000000001
ucl-2025-26-183,2025-26,knockout_phase,4.174317182154206,3.292121887789066,1.9739480415514101,1,1,0.7875468903600352,1.21,4.5,0.7880910683012259,0.211908931698774,Over,0.7880910683012259,0.7879006060218091,-0.00019046227941676985,0.00019046227941688088,Under,0.00019046227941688088,4.5,-1.0
ucl-2025-26-184,2025-26,knockout_phase,2.9715626829924444,2.1287606380957356,1.5520507179278145,1,0,0.7460096430057216,1.97,1.91,0.4922680412371133,0.5077319587628866,Under,0.4922680412371133,0.5810776018561262,0.0888095606190129,-0.0888095606190128,Over,0.0888095606190129,1.97,-1.0
ucl-2025-26-185,2025-26,knockout_phase,3.889113442929605,1.5400759967043967,3.0976953700262273,1,1,0.7272091750522621,1.34,3.37,0.7154989384288747,0.2845010615711252,Over,0.7154989384288747,0.7195975212470603,0.004098582818185648,-0.004098582818185537,Over,0.004098582818185648,1.34,0.3400000000000001
ucl-2025-26-186,2025-26,knockout_phase,3.0159768412937207,1.5830008827149877,1.8513196442353714,1,0,0.7396447646756736,2.19,1.74,0.4427480916030535,0.5572519083969466,Under,0.4427480916030535,0.5466619271784705,0.103913835575417,-0.10391383557541711,Over,0.103913835575417,2.19,-1.0
ucl-2025-26-187,2025-26,knockout_phase,2.872859378275418,1.3645989846593116,1.6083687372583124,1,0,0.7478520172846499,1.86,2.03,0.5218508997429305,0.4781491002570694,Under,0.5218508997429305,0.6009512908825323,0.07910039113960177,-0.07910039113960171,Over,0.07910039113960177,1.86,-1.0
ucl-2025-26-188,2025-26,knockout_phase,4.266493258225541,3.3105559008350935,1.4763361839655027,1,0,0.8189803004863171,1.23,4.33,0.7787769784172661,0.2212230215827338,Under,0.7787769784172661,0.792848141141434,0.014071162724167863,-0.01407116272416778,Over,0.014071162724167863,1.23,-1.0
ucl-2025-26-189,2025-26,knockout_phase,2.7039169943580736,1.5092865385192626,1.3545642206522808,1,1,0.7486946552795213,2.19,1.74,0.4427480916030535,0.5572519083969466,Over,0.4427480916030535,0.5498293888898171,0.10708129728676363,-0.10708129728676374,Over,0.10708129728676363,2.19,1.19
