season,team,h_a,game_n,ppda,xg,xga,npxg,npxga,wins,draws,loses,ppda_rolling10
2014/15,Leicester,a,17,5.73,0.659983,1.45134,0.659983,1.45134,0,0,1,10.45
2014/15,Leicester,h,18,10.2,1.47301,1.35719,1.47301,1.35719,0,0,1,10.47
2014/15,Leicester,a,19,11.04,0.180127,1.72314,0.180127,1.72314,1,0,0,10.12
2014/15,Leicester,a,20,14.3,1.09438,2.38944,1.09438,0.867099,0,1,0,10.72
2014/15,Leicester,h,21,6.91,2.36522,0.606149,2.36522,0.606149,1,0,0,9.32
2014/15,Leicester,h,22,8.37,0.382481,0.715634,0.382481,0.715634,0,0,1,9.29
2014/15,Leicester,a,23,15.41,0.380882,1.7369,0.380882,1.7369,0,0,1,10.23
2014/15,Leicester,h,24,6.86,0.7797,1.00613,0.7797,1.00613,0,0,1,9.78
2014/15,Leicester,a,25,7.72,0.799802,1.77095,0.799802,1.77095,0,0,1,9.62
2014/15,Leicester,a,26,13.21,1.99519,2.05032,1.99519,2.05032,0,1,0,9.98
2014/15,Leicester,a,27,17.33,0.217043,2.91599,0.217043,2.91599,0,0,1,11.14
2014/15,Leicester,h,28,8.23,0.53913,1.0475,0.53913,1.0475,0,1,0,10.94
2014/15,Leicester,a,29,11.45,2.722,2.82935,2.722,2.06818,0,0,1,10.98
2014/15,Leicester,h,30,7.95,3.43561,1.93553,2.67444,1.93553,1,0,0,10.34
2014/15,Leicester,a,31,6.19,1.6874,0.968439,1.6874,0.968439,1,0,0,10.27
2014/15,Leicester,h,32,10.9,2.57043,0.87346,2.57043,0.87346,1,0,0,10.52
2014/15,Leicester,a,33,7.2,1.21926,1.98975,1.21926,1.22858,1,0,0,9.7
2014/15,Leicester,h,34,10.0,0.600074,1.51717,0.600074,1.51717,0,0,1,10.02
2014/15,Leicester,h,35,7.41,4.02694,0.485003,3.26577,0.485003,1,0,0,9.99
2014/15,Leicester,h,36,13.91,1.64129,0.348109,1.64129,0.348109,1,0,0,10.06
2014/15,Leicester,a,37,4.68,0.682972,0.935248,0.682972,0.935248,0,1,0,8.79
2014/15,Leicester,h,38,10.62,2.17428,1.26755,2.17428,1.26755,1,0,0,9.03
2014/15,Liverpool,h,1,11.33,1.33192,1.55248,1.33192,1.55248,1,0,0,
2014/15,Liverpool,a,2,18.22,0.901889,1.31375,0.901889,1.31375,0,0,1,
2014/15,Liverpool,a,3,12.12,2.74317,0.48592,1.982,0.48592,1,0,0,13.89
2014/15,Liverpool,h,4,6.5,0.728097,0.701676,0.728097,0.701676,0,0,1,12.04
2014/15,Liverpool,a,5,7.18,0.37835,1.26032,0.37835,1.26032,0,0,1,11.07
2014/15,Liverpool,h,6,12.0,1.5286,0.475885,1.5286,0.475885,0,1,0,11.22
2014/15,Liverpool,h,7,8.04,1.56163,1.4384,1.56163,0.677228,1,0,0,10.77
2014/15,Liverpool,a,8,6.3,1.51813,2.60852,1.51813,2.60852,1,0,0,10.21
2014/15,Liverpool,h,9,6.25,0.678924,0.222999,0.678924,0.222999,0,1,0,9.77
2014/15,Liverpool,a,10,9.38,0.258953,1.56863,0.258953,1.56863,0,0,1,9.73
2014/15,Liverpool,h,11,9.55,0.531905,1.97201,0.531905,1.97201,0,0,1,9.55
2014/15,Liverpool,a,12,6.47,0.952958,1.47309,0.952958,1.47309,0,0,1,8.38
2014/15,Liverpool,h,13,10.3,1.71025,0.875424,1.71025,0.875424,1,0,0,8.2
2014/15,Liverpool,a,14,9.05,1.3012,1.23928,1.3012,1.23928,1,0,0,8.45
2014/15,Liverpool,h,15,6.9,0.663875,0.268395,0.663875,0.268395,0,1,0,8.42
2014/15,Liverpool,a,16,13.39,1.87114,1.79543,1.87114,1.79543,0,0,1,8.56
2014/15,Liverpool,h,17,6.26,1.31858,0.754219,1.31858,0.754219,0,1,0,8.38
2014/15,Liverpool,a,18,11.43,1.06708,0.61207,1.06708,0.61207,1,0,0,8.9
2014/15,Liverpool,h,19,23.88,3.27658,1.00374,3.27658,1.00374,1,0,0,10.66
2014/15,Liverpool,h,20,6.95,2.38944,1.09438,0.867099,1.09438,0,1,0,10.42
2014/15,Liverpool,a,21,11.62,2.16251,0.250077,2.16251,0.250077,1,0,0,10.62
2014/15,Liverpool,a,22,7.46,1.54424,0.845309,1.54424,0.845309,1,0,0,10.72
2014/15,Liverpool,h,23,5.0,2.28203,0.383092,2.28203,0.383092,1,0,0,10.19
2014/15,Liverpool,a,24,17.0,1.03601,0.227711,1.03601,0.227711,0,1,0,10.99
2014/15,Liverpool,h,25,8.46,2.76444,1.71247,2.00327,1.71247,1,0,0,11.14
2014/15,Liverpool,a,26,14.9,0.695778,0.869183,0.695778,0.869183,1,0,0,11.3
2014/15,Liverpool,h,27,14.32,0.769022,1.12846,0.769022,1.12846,1,0,0,12.1
2014/15,Liverpool,h,28,12.88,1.30453,0.319239,1.30453,0.319239,1,0,0,12.25
2014/15,Liverpool,a,29,9.19,1.69506,0.438751,1.69506,0.438751,1,0,0,10.78
2014/15,Liverpool,h,30,12.86,0.557648,1.22632,0.557648,0.465151,0,0,1,11.37
2014/15,Liverpool,a,31,10.82,1.21414,1.45672,0.452975,1.45672,0,0,1,11.29
2014/15,Liverpool,h,32,6.64,1.26534,0.363343,1.26534,0.363343,1,0,0,11.21
2014/15,Liverpool,a,33,4.56,1.41235,0.507754,1.41235,0.507754,0,1,0,11.16
2014/15,Liverpool,a,34,5.05,0.523697,0.730978,0.523697,0.730978,0,0,1,9.97
2014/15,Liverpool,h,35,5.38,2.28745,0.386314,1.52628,0.386314,1,0,0,9.66
2014/15,Liverpool,a,36,10.27,1.33324,0.535272,1.33324,0.535272,0,1,0,9.2
2014/15,Liverpool,h,37,7.89,1.11415,1.99504,1.11415,1.09706,0,0,1,8.55
2014/15,Liverpool,a,38,10.92,1.02292,2.15707,1.02292,2.15707,0,0,1,8.36
2014/15,Man City,a,1,12.91,1.48053,0.965583,1.48053,0.965583,1,0,0,
2014/15,Man City,h,2,17.0,1.31375,0.901889,1.31375,0.901889,1,0,0,
2014/15,Man City,h,3,3.47,0.891768,0.299792,0.891768,0.299792,0,0,1,11.13
2014/15,Man City,a,4,5.02,2.30834,2.07804,2.30834,2.07804,0,1,0,9.6
2014/15,Man City,h,5,5.72,1.05592,1.02093,1.05592,1.02093,0,1,0,8.82
2014/15,Man City,a,6,11.2,1.78953,1.12374,1.78953,0.362605,1,0,0,9.22
2014/15,Man City,a,7,7.77,2.30634,0.690283,2.30634,0.690283,1,0,0,9.01
2014/15,Man City,h,8,5.53,3.75041,2.32314,1.34988,1.56197,1,0,0,8.58
2014/15,Man City,a,9,3.95,1.8643,2.62631,1.8643,2.62631,0,0,1,8.06
2014/15,Man City,h,10,7.37,2.56723,0.727924,2.56723,0.727924,1,0,0,7.99
2014/15,Man City,a,11,8.33,1.70189,1.86489,1.70189,1.86489,0,1,0,7.54
2014/15,Man City,h,12,7.53,2.26312,0.957011,2.26312,0.957011,1,0,0,6.59
2014/15,Man City,a,13,10.07,2.13214,0.804381,2.13214,0.804381,1,0,0,7.25
2014/15,Man City,a,14,7.59,1.0386,0.412004,1.0386,0.412004,1,0,0,7.51
2014/15,Man City,h,15,10.0,2.2487,0.385845,1.48753,0.385845,1,0,0,7.93
2014/15,Man City,a,16,8.3,1.13411,0.360608,1.13411,0.360608,1,0,0,7.64
2014/15,Man City,h,17,3.75,1.41484,0.760531,1.41484,0.760531,1,0,0,7.24
2014/15,Man City,a,18,10.27,2.10224,2.64442,1.34107,2.64442,1,0,0,7.72
2014/15,Man City,h,19,7.33,1.38586,0.962215,1.38586,0.962215,0,1,0,8.05
2014/15,Man City,h,20,6.61,3.63333,0.979558,3.63333,0.218389,1,0,0,7.98
2014/15,Man City,a,21,8.18,1.50724,0.95041,1.50724,0.95041,0,1,0,7.96
2014/15,Man City,h,22,3.71,0.561966,1.49476,0.561966,0.733593,0,0,1,7.58
2014/15,Man City,a,23,6.11,0.907151,0.708923,0.907151,0.708923,0,1,0,7.18
2014/15,Man City,h,24,6.15,0.992526,1.13348,0.992526,1.13348,0,1,0,7.04
2014/15,Man City,a,25,6.83,2.13611,0.745602,1.37497,0.745602,1,0,0,6.72
2014/15,Man City,h,26,10.79,3.12533,0.166685,2.36416,0.166685,1,0,0,6.97
2014/15,Man City,a,27,12.68,1.12846,0.769022,1.12846,0.769022,0,0,1,7.87
2014/15,Man City,h,28,5.65,2.91599,0.217043,2.91599,0.217043,1,0,0,7.4
2014/15,Man City,a,29,4.97,1.2576,0.242058,1.2576,0.242058,0,0,1,7.17
2014/15,Man City,h,30,4.52,4.90913,0.775158,4.90913,0.775158,1,0,0,6.96
2014/15,Man City,a,31,4.26,1.1129,1.32783,1.1129,1.32783,0,0,1,6.57
2014/15,Man City,a,32,10.67,1.75844,2.66017,1.75844,2.66017,0,0,1,7.26
2014/15,Man City,h,33,6.78,2.05138,0.738105,2.05138,0.738105,1,0,0,7.33
2014/15,Man City,h,34,16.17,1.1892,0.901376,1.1892,0.901376,1,0,0,8.33
2014/15,Man City,a,35,8.73,1.80612,2.07027,1.80612,2.07027,1,0,0,8.52
2014/15,Man City,h,36,6.76,5.35103,0.872314,4.58986,0.872314,1,0,0,8.12
2014/15,Man City,a,37,13.21,2.28119,1.06125,2.28119,1.06125,1,0,0,8.17
2014/15,Man City,h,38,7.44,2.44073,0.775853,2.44073,0.775853,1,0,0,8.35
2014/15,Man United,h,1,10.12,1.16635,0.278076,1.16635,0.278076,0,0,1,
2014/15,Man United,a,2,11.0,0.941557,0.666489,0.941557,0.666489,0,1,0,
2014/15,Man United,a,3,7.14,0.467281,0.513746,0.467281,0.513746,0,1,0,9.42
2014/15,Man United,h,4,8.77,2.20911,0.563524,2.20911,0.563524,1,0,0,9.26
2014/15,Man United,a,5,6.69,1.71191,2.5422,1.71191,1.01986,0,0,1,8.74
2014/15,Man United,h,6,14.54,0.520246,1.27452,0.520246,1.27452,1,0,0,9.71
2014/15,Man United,h,7,7.44,1.6239,2.13558,1.6239,1.37441,1,0,0,9.39
2014/15,Man United,a,8,7.93,0.934042,0.61662,0.934042,0.61662,0,1,0,9.2
2014/15,Man United,h,9,13.61,1.84074,0.989916,1.84074,0.989916,0,1,0,9.69
2014/15,Man United,a,10,13.32,0.727924,2.56723,0.727924,2.56723,0,0,1,10.06
2014/15,Man United,h,11,7.47,0.956776,0.400837,0.956776,0.400837,1,0,0,9.79
2014/15,Man United,a,12,14.33,1.2791,2.00193,1.2791,2.00193,1,0,0,10.12
2014/15,Man United,h,13,6.04,1.76885,0.230407,1.76885,0.230407,1,0,0,10.01
2014/15,Man United,h,14,7.56,1.91104,1.29092,1.91104,1.29092,1,0,0,9.89
2014/15,Man United,a,15,18.12,0.799261,1.8287,0.799261,1.8287,1,0,0,11.04
2014/15,Man United,h,16,5.95,1.79543,1.87114,1.79543,1.87114,1,0,0,10.18
2014/15,Man United,a,17,10.63,1.06851,0.575806,1.06851,0.575806,0,1,0,10.5
2014/15,Man United,h,18,7.67,1.86147,1.03151,1.86147,0.270375,1,0,0,10.47
2014/15,Man United,a,19,4.93,2.2613,0.888,2.2613,0.888,0,1,0,9.6
2014/15,Man United,a,20,4.39,0.932262,1.4082,0.932262,1.4082,0,1,0,8.71
2014/15,Man United,h,21,9.6,1.19228,1.15706,1.19228,1.15706,0,0,1,8.92
2014/15,Man United,a,22,5.73,1.55645,0.929623,1.55645,0.929623,1,0,0,8.06
2014/15,Man United,h,23,4.67,1.7369,0.380882,1.7369,0.380882,1,0,0,7.92
2014/15,Man United,a,24,5.86,1.21344,0.86518,1.21344,0.86518,0,1,0,7.76
2014/15,Man United,h,25,8.54,1.62116,1.85067,0.859992,1.85067,1,0,0,6.8
2014/15,Man United,a,26,5.03,1.47171,1.04218,1.47171,1.04218,0,0,1,6.7
2014/15,Man United,h,27,5.81,3.03534,0.272806,2.27417,0.272806,1,0,0,6.22
2014/15,Man United,a,28,3.96,1.68865,1.19246,1.68865,1.19246,1,0,0,5.85
2014/15,Man United,h,29,7.97,1.02781,0.206431,1.02781,0.206431,1,0,0,6.16
2014/15,Man United,a,30,4.82,1.22632,0.557648,0.465151,0.557648,1,0,0,6.2
2014/15,Man United,h,31,3.55,1.9836,0.311787,1.9836,0.311787,1,0,0,5.59
2014/15,Man United,h,32,6.88,2.66017,1.75844,2.66017,1.75844,1,0,0,5.71
2014/15,Man United,a,33,5.21,0.744613,1.1493,0.744613,1.1493,0,0,1,5.76
2014/15,Man United,a,34,5.62,0.750462,1.07922,0.750462,1.07922,0,0,1,5.74
2014/15,Man United,h,35,2.56,2.10841,0.317533,1.34724,0.317533,0,0,1,5.14
2014/15,Man United,a,36,5.3,2.29775,1.04344,1.53658,1.04344,1,0,0,5.17
2014/15,Man United,h,37,5.09,0.715214,1.06814,0.715214,1.06814,0,1,0,5.1
2014/15,Man United,a,38,6.79,0.399522,0.984196,0.399522,0.984196,0,1,0,5.38
2014/15,Newcastle,h,1,15.59,0.965583,1.48053,0.965583,1.48053,0,0,1,
2014/15,Newcastle,a,2,8.57,0.699295,0.507525,0.699295,0.507525,0,1,0,
2014/15,Newcastle,h,3,4.56,1.69776,1.66056,1.69776,1.66056,0,1,0,9.57
2014/15,Newcastle,a,4,20.56,1.15026,2.11739,1.15026,2.11739,0,0,1,12.32
2014/15,Newcastle,h,5,8.13,1.91632,0.854291,1.91632,0.854291,0,1,0,11.48
2014/15,Newcastle,a,6,7.43,1.13994,1.56203,1.13994,1.56203,0,0,1,10.81
2014/15,Newcastle,a,7,13.5,1.18603,1.55242,1.18603,1.55242,0,1,0,11.19
2014/15,Newcastle,h,8,6.03,2.1929,0.650379,2.1929,0.650379,1,0,0,10.55
2014/15,Newcastle,a,9,9.38,0.73967,2.03729,0.73967,2.03729,1,0,0,10.42
2014/15,Newcastle,h,10,13.75,1.56863,0.258953,1.56863,0.258953,1,0,0,10.75
2014/15,Newcastle,a,11,12.75,0.694441,0.765208,0.694441,0.765208,1,0,0,10.47
2014/15,Newcastle,h,12,4.38,1.47871,0.402285,1.47871,0.402285,1,0,0,10.05
2014/15,Newcastle,a,13,8.19,0.246562,1.09981,0.246562,1.09981,0,0,1,10.41
2014/15,Newcastle,a,14,7.81,1.0006,0.678486,1.0006,0.678486,0,1,0,9.14
2014/15,Newcastle,h,15,15.0,1.48574,2.16232,1.48574,2.16232,1,0,0,9.82
2014/15,Newcastle,a,16,8.88,0.938764,2.38819,0.938764,1.62702,0,0,1,9.97
2014/15,Newcastle,h,17,9.6,0.900259,2.18418,0.900259,2.18418,0,0,1,9.58
2014/15,Newcastle,a,18,16.95,1.03151,1.86147,0.270375,1.86147,0,0,1,10.67
2014/15,Newcastle,h,19,7.16,1.71345,1.07321,1.71345,1.07321,1,0,0,10.45
2014/15,Newcastle,h,20,12.61,1.24639,1.65582,1.24639,1.65582,0,1,0,10.33
2014/15,Newcastle,a,21,13.2,0.394837,1.08131,0.394837,1.08131,0,0,1,10.38
2014/15,Newcastle,h,22,7.65,0.856732,0.432026,0.856732,0.432026,0,0,1,10.7
2014/15,Newcastle,a,23,10.13,0.50926,0.989377,0.50926,0.989377,1,0,0,10.9
2014/15,Newcastle,h,24,13.5,0.789943,0.220357,0.789943,0.220357,0,1,0,11.47
2014/15,Newcastle,a,25,11.61,0.444535,0.932684,0.444535,0.932684,0,1,0,11.13
2014/15,Newcastle,a,26,24.07,0.166685,3.12533,0.166685,2.36416,0,0,1,12.65
2014/15,Newcastle,h,27,13.54,0.93198,0.773437,0.93198,0.773437,1,0,0,13.04
2014/15,Newcastle,h,28,12.04,1.19246,1.68865,1.19246,1.68865,0,0,1,12.55
2014/15,Newcastle,a,29,15.78,0.809194,2.25807,0.809194,1.49698,0,0,1,13.41
2014/15,Newcastle,h,30,8.22,1.0068,0.754782,1.0068,0.754782,0,0,1,12.97
2014/15,Newcastle,a,31,6.07,0.798234,0.829443,0.798234,0.829443,0,0,1,12.26
2014/15,Newcastle,a,32,9.85,0.363343,1.26534,0.363343,1.26534,0,0,1,12.48
2014/15,Newcastle,h,33,8.15,0.938886,1.99862,0.938886,1.99862,0,0,1,12.28
2014/15,Newcastle,h,34,7.62,1.54939,1.58825,1.54939,1.58825,0,0,1,11.69
2014/15,Newcastle,a,35,4.92,0.485003,4.02694,0.485003,3.26577,0,0,1,11.03
2014/15,Newcastle,h,36,4.76,1.23706,1.21081,1.23706,1.21081,0,1,0,9.1
2014/15,Newcastle,a,37,4.0,2.11207,0.470106,2.11207,0.470106,0,0,1,8.14
2014/15,Newcastle,h,38,10.1,1.64216,0.416396,1.64216,0.416396,1,0,0,7.95
2014/15,Queens Park Rangers,h,1,12.82,1.90067,1.11757,1.12689,1.11757,0,0,1,
2014/15,Queens Park Rangers,a,2,16.29,1.07617,2.38894,1.07617,2.38894,0,0,1,
2014/15,Queens Park Rangers,h,3,12.38,1.27277,0.964343,1.27277,0.964343,1,0,0,13.83
2014/15,Queens Park Rangers,a,4,45.5,0.563524,2.20911,0.563524,2.20911,0,0,1,21.75
2014/15,Queens Park Rangers,h,5,9.92,1.05642,1.45847,1.05642,1.45847,0,1,0,19.38
2014/15,Queens Park Rangers,a,6,14.56,0.456323,2.34463,0.456323,2.34463,0,0,1,18.58
2014/15,Queens Park Rangers,a,7,9.75,0.697342,1.64038,0.697342,1.64038,0,0,1,17.32
2014/15,Queens Park Rangers,h,8,7.59,2.60852,1.51813,2.60852,1.51813,0,0,1,16.1
2014/15,Queens Park Rangers,h,9,13.6,0.81667,1.18709,0.81667,1.18709,1,0,0,15.82
2014/15,Queens Park Rangers,a,10,13.04,0.510067,2.23703,0.510067,1.47586,0,0,1,15.54
2014/15,Queens Park Rangers,h,11,9.68,1.86489,1.70189,1.86489,1.70189,0,1,0,15.23
2014/15,Queens Park Rangers,a,12,7.08,0.402285,1.47871,0.402285,1.47871,0,0,1,14.31
2014/15,Queens Park Rangers,h,13,8.08,2.98194,2.10013,2.98194,2.10013,1,0,0,13.88
2014/15,Queens Park Rangers,a,14,11.96,0.789519,1.54207,0.789519,1.54207,0,0,1,10.53
2014/15,Queens Park Rangers,h,15,11.21,1.63744,1.2646,1.63744,1.2646,1,0,0,10.66
2014/15,Queens Park Rangers,a,16,10.21,0.972265,0.747708,0.972265,0.747708,0,0,1,10.22
2014/15,Queens Park Rangers,h,17,8.36,2.92864,1.30117,2.16747,1.30117,1,0,0,10.08
2014/15,Queens Park Rangers,a,18,8.69,1.21752,2.13888,0.456385,1.37771,0,0,1,10.19
2014/15,Queens Park Rangers,h,19,4.67,0.405679,0.328577,0.405679,0.328577,0,1,0,9.3
2014/15,Queens Park Rangers,h,20,7.92,3.16214,1.69725,3.16214,1.69725,0,1,0,8.79
2014/15,Queens Park Rangers,a,21,11.5,1.69555,2.19126,0.93438,2.19126,0,0,1,8.97
2014/15,Queens Park Rangers,h,22,10.48,0.929623,1.55645,0.929623,1.55645,0,0,1,9.31
2014/15,Queens Park Rangers,a,23,11.29,1.11577,0.782569,1.11577,0.782569,0,0,1,9.63
2014/15,Queens Park Rangers,h,24,9.64,1.03037,0.963892,1.03037,0.963892,0,0,1,9.4
2014/15,Queens Park Rangers,a,25,8.4,1.26883,1.80831,1.26883,1.80831,1,0,0,9.12
2014/15,Queens Park Rangers,a,26,9.64,0.190631,1.09259,0.190631,1.09259,0,0,1,9.06
2014/15,Queens Park Rangers,h,27,7.08,0.318849,2.1651,0.318849,2.1651,0,0,1,8.93
2014/15,Queens Park Rangers,h,28,7.72,1.49775,2.62405,1.49775,2.62405,0,0,1,8.83
2014/15,Queens Park Rangers,a,29,4.78,0.266048,2.20095,0.266048,2.20095,0,0,1,8.85
2014/15,Queens Park Rangers,h,30,5.03,1.39318,0.839996,1.39318,0.839996,0,0,1,8.56
2014/15,Queens Park Rangers,a,31,10.57,1.20939,2.13361,1.20939,2.13361,1,0,0,8.46
2014/15,Queens Park Rangers,a,32,8.86,1.43061,1.86698,1.43061,1.86698,0,1,0,8.3
2014/15,Queens Park Rangers,h,33,7.07,0.780982,0.920984,0.780982,0.920984,0,0,1,7.88
2014/15,Queens Park Rangers,h,34,4.9,2.28143,0.824309,1.52026,0.824309,0,1,0,7.41
2014/15,Queens Park Rangers,a,35,10.26,0.386314,2.28745,0.386314,1.52628,0,0,1,7.59
2014/15,Queens Park Rangers,a,36,12.76,0.872314,5.35103,0.872314,4.58986,0,0,1,7.9
2014/15,Queens Park Rangers,h,37,2.95,0.470106,2.11207,0.470106,2.11207,1,0,0,7.49
2014/15,Queens Park Rangers,a,38,6.74,1.26755,2.17428,1.26755,2.17428,0,0,1,7.39
2014/15,Southampton,a,1,11.14,1.55248,1.33192,1.55248,1.33192,0,0,1,
2014/15,Southampton,h,2,7.44,0.665853,0.665791,0.665853,0.665791,0,1,0,
2014/15,Southampton,a,3,7.08,1.57513,0.635223,1.57513,0.635223,1,0,0,8.55
2014/15,Southampton,h,4,11.8,2.11739,1.15026,2.11739,1.15026,1,0,0,9.36
2014/15,Southampton,a,5,7.82,0.750244,0.520262,0.750244,0.520262,1,0,0,9.06
2014/15,Southampton,h,6,9.55,2.34463,0.456323,2.34463,0.456323,1,0,0,9.14
2014/15,Southampton,a,7,6.81,1.14587,0.898735,1.14587,0.898735,0,0,1,8.81
2014/15,Southampton,h,8,10.36,3.71097,0.92175,3.71097,0.92175,1,0,0,9.0
2014/15,Southampton,h,9,8.13,1.3758,0.867568,1.3758,0.867568,1,0,0,8.9
2014/15,Southampton,a,10,8.24,1.90484,0.256678,1.90484,0.256678,1,0,0,8.84
2014/15,Southampton,h,11,7.39,1.00528,0.540434,1.00528,0.540434,1,0,0,8.46
2014/15,Southampton,a,12,6.2,0.863156,1.13228,0.863156,1.13228,0,1,0,8.34
2014/15,Southampton,h,13,9.25,0.804381,2.13214,0.804381,2.13214,0,0,1,8.56
2014/15,Southampton,a,14,11.91,0.570955,2.37332,0.570955,2.37332,0,0,1,8.57
2014/15,Southampton,h,15,6.71,1.8287,0.799261,1.8287,0.799261,0,0,1,8.46
2014/15,Southampton,a,16,7.32,1.713,0.396158,0.951835,0.396158,0,0,1,8.23
2014/15,Southampton,h,17,8.14,2.21266,0.597999,2.21266,0.597999,1,0,0,8.36
2014/15,Southampton,a,18,12.25,1.30288,0.379447,1.30288,0.379447,1,0,0,8.55
2014/15,Southampton,h,19,11.96,0.528455,0.521788,0.528455,0.521788,0,1,0,8.94
2014/15,Southampton,h,20,10.4,2.41442,0.849285,2.41442,0.849285,1,0,0,9.15
2014/15,Southampton,a,21,20.0,1.15706,1.19228,1.15706,1.19228,1,0,0,10.41
2014/15,Southampton,a,22,12.79,0.432026,0.856732,0.432026,0.856732,1,0,0,11.07
2014/15,Southampton,h,23,11.09,1.62682,0.262557,1.62682,0.262557,0,0,1,11.26
2014/15,Southampton,a,24,6.44,0.963892,1.03037,0.963892,1.03037,1,0,0,10.71
2014/15,Southampton,h,25,7.0,1.68446,0.125464,1.68446,0.125464,0,1,0,10.74
2014/15,Southampton,h,26,7.96,0.869183,0.695778,0.869183,0.695778,0,0,1,10.8
2014/15,Southampton,a,27,4.85,0.579867,1.08916,0.579867,1.08916,0,0,1,10.47
2014/15,Southampton,h,28,4.54,2.22869,0.392674,2.22869,0.392674,1,0,0,9.7
2014/15,Southampton,a,29,8.7,1.82802,3.19317,1.06685,3.19317,0,1,0,9.38
2014/15,Southampton,h,30,12.47,1.92097,1.05022,1.92097,1.05022,1,0,0,9.58
2014/15,Southampton,a,31,4.44,0.533646,1.02048,0.533646,1.02048,0,0,1,8.03
2014/15,Southampton,h,32,10.64,2.37369,0.737337,1.61253,0.737337,1,0,0,7.81
2014/15,Southampton,a,33,8.0,1.36108,2.26451,1.36108,2.26451,0,0,1,7.5
2014/15,Southampton,h,34,18.5,1.39327,0.531276,1.39327,0.531276,0,1,0,8.71
2014/15,Southampton,a,35,10.1,0.906357,1.97694,0.906357,0.454598,0,0,1,9.02
2014/15,Southampton,a,36,3.67,0.348109,1.64129,0.348109,1.64129,0,0,1,8.59
2014/15,Southampton,h,37,10.54,3.59558,1.18593,3.59558,1.18593,1,0,0,9.16
2014/15,Southampton,a,38,10.25,0.775853,2.44073,0.775853,2.44073,0,0,1,9.73
2014/15,Stoke,h,1,4.12,0.423368,0.909774,0.423368,0.909774,0,0,1,
2014/15,Stoke,a,2,9.79,1.60916,0.870175,1.60916,0.870175,0,1,0,
2014/15,Stoke,a,3,27.17,0.299792,0.891768,0.299792,0.891768,1,0,0,13.69
2014/15,Stoke,h,4,6.78,1.64782,0.598313,1.64782,0.598313,0,0,1,11.96
2014/15,Stoke,a,5,9.79,1.45847,1.05642,1.45847,1.05642,0,1,0,11.53
2014/15,Stoke,h,6,9.54,1.56203,1.13994,1.56203,1.13994,1,0,0,11.2
2014/15,Stoke,a,7,4.82,0.478187,1.40551,0.478187,1.40551,0,0,1,10.29
2014/15,Stoke,h,8,10.63,1.75841,2.26827,0.997239,1.5071,1,0,0,10.33
2014/15,Stoke,a,9,21.31,0.867568,1.3758,0.867568,1.3758,0,0,1,11.55
2014/15,Stoke,h,10,5.2,3.06954,0.528668,3.06954,0.528668,0,1,0,10.92
2014/15,Stoke,a,11,11.41,1.24867,1.28384,1.24867,1.28384,1,0,0,11.64
2014/15,Stoke,h,12,3.15,1.94307,1.27532,1.94307,1.27532,0,0,1,10.98
2014/15,Stoke,a,13,14.18,0.875424,1.71025,0.875424,1.71025,0,0,1,9.68
2014/15,Stoke,a,14,21.22,1.29092,1.91104,1.29092,1.91104,0,0,1,11.12
2014/15,Stoke,h,15,10.09,2.50357,2.02073,2.50357,1.25956,1,0,0,11.16
2014/15,Stoke,a,16,7.61,0.898532,0.498092,0.898532,0.498092,0,1,0,10.96
2014/15,Stoke,h,17,11.04,0.411669,1.45482,0.411669,1.45482,0,0,1,11.58
2014/15,Stoke,a,18,14.79,1.39552,1.00929,0.634351,1.00929,1,0,0,12.0
2014/15,Stoke,h,19,6.96,1.25399,1.35813,1.25399,1.35813,1,0,0,10.56
2014/15,Stoke,h,20,17.56,1.4082,0.932262,1.4082,0.932262,0,1,0,11.8
2014/15,Stoke,a,21,8.52,0.39839,2.26889,0.39839,2.26889,0,0,1,11.51
2014/15,Stoke,a,22,11.75,0.715634,0.382481,0.715634,0.382481,1,0,0,12.37
2014/15,Stoke,h,23,7.5,0.782569,1.11577,0.782569,1.11577,1,0,0,11.7
2014/15,Stoke,a,24,4.27,0.220357,0.789943,0.220357,0.789943,0,1,0,10.01
2014/15,Stoke,h,25,14.59,0.745602,2.13611,0.745602,1.37497,0,0,1,10.46
2014/15,Stoke,a,26,9.94,1.11955,0.234004,0.358377,0.234004,1,0,0,10.69
2014/15,Stoke,h,27,11.11,0.895577,0.344489,0.895577,0.344489,1,0,0,10.7
2014/15,Stoke,h,28,13.21,1.03921,0.418315,1.03921,0.418315,1,0,0,10.54
2014/15,Stoke,a,29,5.04,0.198751,0.958807,0.198751,0.958807,0,0,1,10.35
2014/15,Stoke,h,30,7.27,2.07851,2.14974,2.07851,1.38861,0,0,1,9.32
2014/15,Stoke,a,31,14.3,0.277288,3.28546,0.277288,2.52429,0,0,1,9.9
2014/15,Stoke,a,32,5.06,0.587985,0.604708,0.587985,0.604708,0,1,0,9.23
2014/15,Stoke,h,33,9.0,2.26451,1.36108,2.26451,1.36108,1,0,0,9.38
2014/15,Stoke,h,34,5.27,2.15079,2.17523,2.15079,2.17523,0,1,0,9.48
2014/15,Stoke,a,35,8.65,0.324134,2.07645,0.324134,2.07645,0,0,1,8.89
2014/15,Stoke,h,36,12.53,2.138,0.298008,2.138,0.298008,1,0,0,9.14
2014/15,Stoke,a,37,7.35,1.76276,0.909845,1.76276,0.909845,0,1,0,8.77
